strategy,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,rsi_entry_d,rsi_exit_d,rsi_weekly,rsi_monthly,signal_candle_high,signal_candle_low,instrument
GFS Advanced,2025-07-21,2025-08-06,1805.79,1850.8,52,2340.34,226.42,2113.92,2.25,RSI Target 60,bull,16,36.6,60.7,58.3,65.4,1804.89,1777.64,SBI Life
GFS Advanced,2026-02-04,2026-02-05,2045.68,2013.99,47,-1489.37,227.44,-1716.81,-1.79,Price < 50 EMA,bull,1,44.7,40.9,67.4,80.1,2044.66,1992.03,SBI Life
GFS Basic,2020-08-27,2020-08-28,591.25,580.18,160,-1772.02,223.71,-1995.73,-2.11,Stop Loss (candle low),bull,1,41.4,35.7,70.3,64.0,590.96,581.95,HDFC Life
GFS Basic,2024-08-16,2024-08-27,689.04,737.14,135,6493.77,228.77,6265.0,6.74,RSI Target 60,bull,11,44.6,74.0,80.0,60.8,688.7,662.49,HDFC Life
GFS Basic,2025-06-17,2025-06-19,776.09,759.37,127,-2123.9,232.16,-2356.06,-2.39,Stop Loss (candle low),bull,2,40.7,40.9,74.8,61.8,775.71,763.91,HDFC Life
GFS Basic,2025-07-14,2025-07-17,767.83,751.42,126,-2067.62,228.18,-2295.79,-2.37,Stop Loss (candle low),bull,3,43.4,22.3,62.3,69.3,767.45,752.62,HDFC Life
GFS Advanced,2024-08-16,2024-08-27,689.04,737.14,137,6589.97,231.93,6358.04,6.74,RSI Target 60,bull,11,44.6,74.0,80.0,60.8,688.7,662.49,HDFC Life
GFS Advanced,2025-06-17,2025-06-19,776.09,759.37,130,-2174.07,237.28,-2411.35,-2.39,Stop Loss (candle low),bull,2,40.7,40.9,74.8,61.8,775.71,763.91,HDFC Life
GFS Advanced,2025-07-14,2025-07-15,767.83,756.47,128,-1454.36,232.23,-1686.59,-1.72,Price < 50 EMA,bull,1,43.4,37.8,62.3,69.3,767.45,752.62,HDFC Life
GFS Basic,2006-05-23,2006-06-06,468.43,407.38,202,-12332.69,212.82,-12545.51,-13.26,Stop Loss (candle low),bull,14,42.7,25.5,55.1,88.6,468.2,407.71,Bajaj Auto
GFS Basic,2009-08-11,2009-08-28,376.71,402.82,220,5745.22,205.45,5539.77,6.68,RSI Target 60,bull,17,42.9,75.2,68.0,73.3,376.52,351.34,Bajaj Auto
GFS Basic,2009-10-27,2009-10-29,488.87,466.45,180,-4036.6,206.7,-4243.3,-4.82,Stop Loss (candle low),bull,2,43.3,32.0,70.5,80.8,488.63,475.44,Bajaj Auto
GFS Basic,2010-02-09,2010-02-17,580.78,613.62,145,4760.89,207.4,4553.48,5.41,RSI Target 60,bull,8,44.5,74.4,71.4,91.3,580.49,563.85,Bajaj Auto
GFS Basic,2010-07-19,2010-07-22,819.15,844.96,108,2787.96,214.81,2573.15,2.91,RSI Target 60,bull,3,41.5,63.3,75.9,93.0,818.74,811.2,Bajaj Auto
GFS Basic,2010-10-29,2010-11-03,1035.82,1073.7,87,3295.52,219.0,3076.52,3.41,RSI Target 60,bull,5,39.9,64.1,78.3,94.5,1035.3,1003.67,Bajaj Auto
GFS Basic,2011-08-19,2011-08-25,1016.57,1059.47,92,3946.94,227.25,3719.69,3.98,RSI Target 60,bull,6,41.7,65.3,61.9,65.8,1016.06,978.09,Bajaj Auto
GFS Basic,2011-09-27,2011-10-04,1083.31,1042.85,90,-3641.57,228.22,-3869.78,-3.97,Stop Loss (candle low),bull,7,36.2,28.8,64.5,59.6,1082.77,1053.88,Bajaj Auto
GFS Basic,2011-11-24,2011-12-23,1172.0,1116.13,80,-4470.1,219.05,-4689.15,-5.0,Weekly RSI < 50,bull,29,39.6,27.8,48.0,59.0,1171.42,1094.48,Bajaj Auto
GFS Basic,2012-04-13,2012-04-18,1179.13,1198.17,75,1427.61,213.33,1214.28,1.37,RSI Target 60,bull,5,38.8,61.9,64.6,67.8,1178.54,1139.1,Bajaj Auto
GFS Basic,2012-08-30,2012-09-18,1186.87,1256.58,76,5297.76,221.27,5076.49,5.63,RSI Target 60,bull,19,40.3,74.9,73.8,60.8,1186.28,1156.0,Bajaj Auto
GFS Basic,2012-10-11,2012-10-29,1269.67,1300.63,75,2322.14,229.34,2092.79,2.2,RSI Target 60,bull,18,41.6,67.4,64.6,65.4,1269.03,1234.15,Bajaj Auto
GFS Basic,2013-01-15,2013-01-16,1529.61,1492.25,63,-2353.22,227.03,-2580.26,-2.68,Stop Loss (candle low),bull,1,43.9,39.7,74.5,67.2,1528.84,1493.98,Bajaj Auto
GFS Basic,2013-02-22,2013-02-26,1453.03,1380.94,65,-4686.12,220.35,-4906.47,-5.19,Stop Loss (candle low),bull,4,38.1,27.7,63.0,65.0,1452.3,1412.88,Bajaj Auto
GFS Basic,2014-12-04,2014-12-10,1982.41,1932.7,45,-2236.78,211.25,-2448.03,-2.74,Stop Loss (candle low),bull,6,44.6,32.2,73.7,68.7,1981.42,1947.22,Bajaj Auto
GFS Basic,2015-07-24,2015-08-12,1934.07,1888.72,45,-2040.77,206.62,-2247.39,-2.58,Stop Loss (candle low),bull,19,44.5,46.0,79.5,63.8,1933.1,1900.19,Bajaj Auto
GFS Basic,2016-09-21,2016-09-29,2333.34,2236.63,36,-3481.34,198.39,-3679.73,-4.38,Stop Loss (candle low),bull,8,42.4,27.4,69.5,64.3,2332.17,2245.0,Bajaj Auto
GFS Basic,2017-02-17,2017-03-06,2196.08,2265.47,37,2567.42,198.56,2368.86,2.92,RSI Target 60,sideways,17,38.6,64.1,68.7,57.8,2194.99,2161.67,Bajaj Auto
GFS Basic,2017-04-07,2017-04-24,2238.52,2253.41,37,551.03,199.96,351.07,0.42,RSI Target 60,bull,17,36.9,61.1,60.7,65.4,2237.4,2196.56,Bajaj Auto
GFS Basic,2017-05-25,2017-06-13,2228.92,2227.6,38,-50.32,203.5,-253.81,-0.3,RSI Target 60,bull,19,44.2,63.3,52.4,66.2,2227.81,2169.45,Bajaj Auto
GFS Basic,2017-11-08,2017-11-27,2576.91,2622.64,32,1463.22,200.09,1263.13,1.53,RSI Target 60,bull,19,43.1,63.0,76.4,62.5,2575.63,2535.58,Bajaj Auto
GFS Basic,2017-12-14,2017-12-22,2544.69,2668.78,33,4094.72,206.18,3888.54,4.63,RSI Target 60,bull,8,35.9,63.2,70.5,71.3,2543.42,2511.85,Bajaj Auto
GFS Basic,2019-11-20,2019-12-11,2653.37,2734.16,33,2665.96,212.67,2453.29,2.8,RSI Target 60,bull,21,39.3,60.0,76.4,63.3,2652.05,2618.6,Bajaj Auto
GFS Basic,2019-12-23,2020-01-01,2700.35,2635.0,34,-2221.93,217.05,-2438.98,-2.66,Stop Loss (candle low),bull,9,41.5,26.6,71.0,66.5,2699.0,2663.77,Bajaj Auto
GFS Basic,2021-03-02,2021-03-12,3466.56,3274.52,25,-4800.99,202.94,-5003.94,-5.77,Stop Loss (candle low),bull,10,35.4,33.0,62.9,60.8,3464.83,3305.2,Bajaj Auto
GFS Basic,2021-06-21,2021-07-07,3671.16,3660.71,23,-240.19,202.72,-442.91,-0.52,RSI Target 60,bull,16,44.0,64.3,77.8,79.7,3669.32,3589.22,Bajaj Auto
GFS Basic,2021-07-20,2021-07-22,3559.56,3484.34,23,-1730.1,195.47,-1925.57,-2.35,Stop Loss (candle low),bull,2,38.7,22.6,72.9,79.7,3557.78,3510.29,Bajaj Auto
GFS Basic,2023-03-01,2023-03-20,3520.35,3569.98,23,1141.55,196.44,945.11,1.17,RSI Target 60,bear,19,39.1,69.7,59.5,61.4,3518.59,3412.26,Bajaj Auto
GFS Basic,2023-06-23,2023-07-05,4371.85,4728.37,19,6773.89,206.94,6566.95,7.91,RSI Target 60,bull,12,40.7,67.7,87.0,70.9,4369.66,4320.94,Bajaj Auto
GFS Basic,2023-08-28,2023-09-07,4471.71,4561.23,20,1790.34,215.93,1574.41,1.76,RSI Target 60,bull,10,41.0,60.5,58.8,65.4,4469.48,4434.37,Bajaj Auto
GFS Basic,2023-10-09,2023-10-19,4906.01,5301.33,18,7115.61,218.94,6896.67,7.81,RSI Target 60,bull,10,40.8,76.5,58.9,67.8,4903.56,4793.15,Bajaj Auto
GFS Basic,2024-04-26,2024-05-07,8706.25,8390.98,11,-3467.96,224.55,-3692.52,-3.86,Stop Loss (candle low),bull,11,42.5,41.0,68.1,91.3,8701.89,8445.75,Bajaj Auto
GFS Basic,2024-05-23,2024-05-28,8696.61,8692.52,10,-40.99,208.54,-249.53,-0.29,RSI Target 60,bull,5,44.4,66.2,57.9,91.3,8692.27,8461.85,Bajaj Auto
GFS Basic,2024-06-28,2024-07-16,9292.94,9473.4,10,1804.55,223.71,1580.84,1.7,RSI Target 60,bull,18,44.1,61.5,58.3,91.2,9288.3,9145.77,Bajaj Auto
GFS Basic,2024-07-26,2024-08-01,9274.7,9485.24,10,2105.46,223.61,1881.85,2.03,RSI Target 60,bull,6,44.3,60.1,63.4,91.3,9270.06,9034.84,Bajaj Auto
GFS Basic,2024-08-05,2024-08-09,9289.33,9519.8,10,2304.67,224.15,2080.53,2.24,RSI Target 60,bull,4,42.6,62.8,63.1,91.3,9284.69,9133.14,Bajaj Auto
GFS Basic,2026-03-04,2026-03-09,9709.35,9378.31,10,-3310.44,227.66,-3538.1,-3.64,Stop Loss (candle low),bull,5,43.6,42.6,71.5,67.2,9704.5,9511.74,Bajaj Auto
GFS Advanced,2009-08-11,2009-08-28,376.71,402.82,252,6580.89,233.1,6347.79,6.69,RSI Target 60,bull,17,42.9,75.2,68.0,73.3,376.52,351.34,Bajaj Auto
GFS Advanced,2009-10-27,2009-10-29,488.87,466.45,206,-4619.67,234.34,-4854.0,-4.82,Stop Loss (candle low),bull,2,43.3,32.0,70.5,80.8,488.63,475.44,Bajaj Auto
GFS Advanced,2010-07-19,2010-07-22,819.15,844.96,117,3020.29,231.43,2788.85,2.91,RSI Target 60,bull,3,41.5,63.3,75.9,93.0,818.74,811.2,Bajaj Auto
GFS Advanced,2011-09-27,2011-09-28,1083.31,1058.07,91,-2296.92,232.02,-2528.93,-2.57,Price < 50 EMA,bull,1,36.2,34.8,68.0,65.0,1082.77,1053.88,Bajaj Auto
GFS Advanced,2012-10-11,2012-10-29,1269.67,1300.63,76,2353.1,232.2,2120.9,2.2,RSI Target 60,bull,18,41.6,67.4,64.6,65.4,1269.03,1234.15,Bajaj Auto
GFS Advanced,2013-02-01,2013-02-13,1493.89,1450.79,66,-2844.75,231.48,-3076.23,-3.12,Stop Loss (candle low),bull,12,44.1,50.8,61.0,65.0,1493.14,1459.05,Bajaj Auto
GFS Advanced,2014-12-04,2014-12-10,1982.41,1932.7,48,-2385.9,224.31,-2610.21,-2.74,Stop Loss (candle low),bull,6,44.6,32.2,73.7,68.7,1981.42,1947.22,Bajaj Auto
GFS Advanced,2017-02-20,2017-02-28,2219.25,2165.52,42,-2256.49,220.12,-2476.61,-2.66,Stop Loss (candle low),sideways,8,39.8,46.2,69.7,57.8,2218.14,2172.2,Bajaj Auto
GFS Advanced,2017-04-11,2017-04-19,2229.71,2207.01,40,-907.91,212.58,-1120.5,-1.26,Price < 50 EMA,bull,8,36.2,46.6,63.5,65.4,2228.59,2203.36,Bajaj Auto
GFS Advanced,2017-11-08,2017-11-27,2576.91,2622.64,34,1554.67,211.64,1343.03,1.53,RSI Target 60,bull,19,43.1,63.0,76.4,62.5,2575.63,2535.58,Bajaj Auto
GFS Advanced,2019-11-20,2019-12-11,2653.37,2734.16,34,2746.75,218.65,2528.1,2.8,RSI Target 60,bull,21,39.3,60.0,76.4,63.3,2652.05,2618.6,Bajaj Auto
GFS Advanced,2023-10-09,2023-10-19,4906.01,5301.33,19,7510.92,230.25,7280.67,7.81,RSI Target 60,bull,10,40.8,76.5,58.9,67.8,4903.56,4793.15,Bajaj Auto
GFS Advanced,2024-04-26,2024-05-07,8706.25,8390.98,11,-3467.96,224.55,-3692.52,-3.86,Stop Loss (candle low),bull,11,42.5,41.0,68.1,91.3,8701.89,8445.75,Bajaj Auto
GFS Advanced,2024-06-28,2024-07-16,9292.94,9473.4,10,1804.55,223.71,1580.84,1.7,RSI Target 60,bull,18,44.1,61.5,58.3,91.2,9288.3,9145.77,Bajaj Auto
GFS Advanced,2024-07-26,2024-08-01,9274.7,9485.24,10,2105.46,223.61,1881.85,2.03,RSI Target 60,bull,6,44.3,60.1,63.4,91.3,9270.06,9034.84,Bajaj Auto
GFS Basic,2006-04-03,2006-04-05,73.98,71.91,1284,-2668.83,223.67,-2892.5,-3.04,Stop Loss (candle low),bull,2,40.7,38.8,61.1,84.6,73.95,72.0,UPL
GFS Basic,2006-11-22,2006-11-24,81.96,90.2,1125,9273.06,229.83,9043.23,9.81,RSI Target 60,bull,2,43.8,65.6,83.5,73.8,81.92,77.67,UPL
GFS Basic,2006-12-15,2006-12-18,83.99,80.85,1200,-3764.66,235.39,-4000.05,-3.97,Stop Loss (candle low),bull,3,36.6,38.8,70.8,75.8,83.95,82.42,UPL
GFS Basic,2007-02-08,2007-02-12,90.46,88.08,1072,-2548.1,228.18,-2776.27,-2.86,Stop Loss (candle low),bull,4,42.3,45.4,57.8,69.2,90.41,88.45,UPL
GFS Basic,2007-02-22,2007-02-23,90.16,86.67,1047,-3649.54,221.31,-3870.84,-4.1,Stop Loss (candle low),bull,1,37.5,35.7,58.7,69.2,90.11,88.23,UPL
GFS Basic,2007-10-11,2007-10-19,102.34,94.37,886,-7067.2,209.51,-7276.71,-8.02,Stop Loss (candle low),bull,8,36.6,28.4,57.0,74.1,102.29,97.03,UPL
GFS Basic,2014-01-29,2014-02-03,116.05,109.49,722,-4738.85,196.62,-4935.47,-5.89,Stop Loss (candle low),bull,5,41.7,32.8,64.8,71.0,115.99,110.02,UPL
GFS Basic,2014-07-18,2014-07-23,193.0,188.81,409,-1711.92,188.97,-1900.89,-2.41,Stop Loss (candle low),bull,5,38.8,31.2,73.3,85.9,192.9,189.91,UPL
GFS Basic,2014-09-24,2014-09-25,209.32,201.0,369,-3069.21,183.79,-3253.01,-4.21,Stop Loss (candle low),bull,1,37.6,28.0,60.4,84.3,209.22,201.15,UPL
GFS Basic,2015-03-05,2015-03-13,253.98,247.26,292,-1961.25,178.1,-2139.35,-2.88,Stop Loss (candle low),bull,8,37.9,45.5,66.7,87.1,253.85,247.77,UPL
GFS Basic,2015-06-12,2015-07-01,315.65,327.45,228,2690.92,178.05,2512.88,3.49,RSI Target 60,bull,19,43.9,62.3,76.0,88.3,315.49,300.04,UPL
GFS Basic,2015-07-13,2015-07-29,314.72,318.08,236,792.85,181.2,611.65,0.82,RSI Target 60,bull,16,35.5,60.8,72.0,88.3,314.56,305.79,UPL
GFS Basic,2016-05-20,2016-06-02,351.1,365.33,214,3045.95,185.45,2860.5,3.81,RSI Target 60,bull,13,41.0,60.5,83.4,64.4,350.92,335.17,UPL
GFS Basic,2016-06-20,2016-06-22,348.24,338.55,223,-2161.92,185.66,-2347.58,-3.02,Stop Loss (candle low),bull,2,37.2,22.4,76.9,64.4,348.07,338.94,UPL
GFS Basic,2016-10-13,2016-10-19,410.38,432.47,184,4064.31,187.34,3876.97,5.13,RSI Target 60,bull,6,42.8,60.7,80.6,62.4,410.18,394.44,UPL
GFS Basic,2016-11-10,2016-11-11,428.67,394.02,185,-6409.99,184.92,-6594.91,-8.32,Stop Loss (candle low),bull,1,43.9,33.3,57.0,67.6,428.45,407.11,UPL
GFS Basic,2017-02-17,2017-03-03,434.98,420.51,167,-2416.47,174.25,-2590.72,-3.57,Stop Loss (candle low),bull,14,37.9,31.1,59.7,73.0,434.76,423.18,UPL
GFS Basic,2019-06-18,2019-06-19,628.52,594.6,112,-3798.53,167.83,-3966.36,-5.63,Stop Loss (candle low),bull,1,43.5,34.7,76.1,73.5,628.2,618.19,UPL
GFS Basic,2021-06-22,2021-07-09,766.52,773.39,87,598.31,164.14,434.16,0.65,RSI Target 60,bull,17,38.3,69.5,71.7,77.1,766.13,737.36,UPL
GFS Basic,2025-05-15,2025-05-20,642.15,622.69,104,-2023.86,161.64,-2185.5,-3.27,Stop Loss (candle low),bull,5,39.0,36.5,50.6,72.2,641.83,629.67,UPL
GFS Basic,2025-09-24,2025-09-25,680.34,668.77,95,-1099.58,157.82,-1257.4,-1.95,Stop Loss (candle low),bull,1,38.8,38.5,61.0,66.5,680.0,669.27,UPL
GFS Basic,2025-12-18,2025-12-22,748.47,776.16,85,2353.45,159.15,2194.3,3.45,RSI Target 60,bull,4,43.1,62.0,64.3,63.1,748.1,736.13,UPL
GFS Advanced,2006-04-03,2006-04-04,73.98,72.3,1284,-2161.06,224.19,-2385.25,-2.51,Price < 50 EMA,bull,1,40.7,41.7,61.1,84.6,73.95,72.0,UPL
GFS Advanced,2006-12-15,2006-12-18,83.99,80.85,1104,-3463.49,217.79,-3681.28,-3.97,Stop Loss (candle low),bull,3,36.6,38.8,70.8,75.8,83.95,82.42,UPL
GFS Advanced,2007-02-08,2007-02-12,90.46,88.08,986,-2343.68,211.1,-2554.78,-2.86,Stop Loss (candle low),bull,4,42.3,45.4,57.8,69.2,90.41,88.45,UPL
GFS Advanced,2007-02-22,2007-02-23,90.16,86.67,962,-3353.25,204.59,-3557.84,-4.1,Stop Loss (candle low),bull,1,37.5,35.7,58.7,69.2,90.11,88.23,UPL
GFS Advanced,2007-10-11,2007-10-19,102.34,94.37,815,-6500.87,193.95,-6694.82,-8.03,Stop Loss (candle low),bull,8,36.6,28.4,57.0,74.1,102.29,97.03,UPL
GFS Advanced,2014-02-07,2014-02-11,116.53,111.65,661,-3224.46,183.15,-3407.62,-4.42,Stop Loss (candle low),bull,4,35.5,33.7,64.1,71.0,116.47,111.8,UPL
GFS Advanced,2014-07-18,2014-07-23,193.0,188.81,382,-1598.91,177.51,-1776.41,-2.41,Stop Loss (candle low),bull,5,38.8,31.2,73.3,85.9,192.9,189.91,UPL
GFS Advanced,2014-09-24,2014-09-25,209.32,201.0,344,-2861.27,172.38,-3033.65,-4.21,Stop Loss (candle low),bull,1,37.6,28.0,60.4,84.3,209.22,201.15,UPL
GFS Advanced,2015-03-05,2015-03-13,253.98,247.26,272,-1826.91,166.95,-1993.87,-2.89,Stop Loss (candle low),bull,8,37.9,45.5,66.7,87.1,253.85,247.77,UPL
GFS Advanced,2015-06-12,2015-07-01,315.65,327.45,213,2513.89,167.34,2346.55,3.49,RSI Target 60,bull,19,43.9,62.3,76.0,88.3,315.49,300.04,UPL
GFS Advanced,2015-07-13,2015-07-29,314.72,318.08,221,742.46,170.66,571.8,0.82,RSI Target 60,bull,16,35.5,60.8,72.0,88.3,314.56,305.79,UPL
GFS Advanced,2016-05-20,2016-06-02,351.1,365.33,199,2832.45,173.53,2658.92,3.81,RSI Target 60,bull,13,41.0,60.5,83.4,64.4,350.92,335.17,UPL
GFS Advanced,2016-10-13,2016-10-19,410.38,432.47,177,3909.69,180.8,3728.89,5.13,RSI Target 60,bull,6,42.8,60.7,80.6,62.4,410.18,394.44,UPL
GFS Advanced,2016-11-10,2016-11-11,428.67,394.02,177,-6132.8,177.59,-6310.39,-8.32,Stop Loss (candle low),bull,1,43.9,33.3,57.0,67.6,428.45,407.11,UPL
GFS Advanced,2017-02-17,2017-03-02,434.98,427.17,161,-1256.17,169.65,-1425.83,-2.04,Price < 50 EMA,bull,13,37.9,30.9,65.9,73.0,434.76,423.18,UPL
GFS Advanced,2019-06-18,2019-06-19,628.52,594.6,109,-3696.78,163.74,-3860.52,-5.64,Stop Loss (candle low),bull,1,43.5,34.7,76.1,73.5,628.2,618.19,UPL
GFS Advanced,2021-06-24,2021-06-30,775.02,752.79,84,-1867.55,158.07,-2025.62,-3.11,Stop Loss (candle low),bull,6,42.6,34.8,69.6,77.1,774.64,756.35,UPL
GFS Basic,2010-04-20,2010-04-23,139.48,144.01,681,3087.23,229.6,2857.62,3.01,RSI Target 60,bull,3,41.3,70.0,73.1,77.3,139.41,135.87,Adani Ports
GFS Basic,2010-09-01,2010-09-02,144.22,140.35,677,-2619.53,229.58,-2849.11,-2.92,Stop Loss (candle low),bull,1,39.0,34.4,68.3,64.4,144.15,141.65,Adani Ports
GFS Basic,2013-11-08,2013-11-12,143.92,137.47,660,-4253.05,222.0,-4475.05,-4.71,Stop Loss (candle low),sideways,4,44.1,30.5,64.9,65.1,143.85,137.85,Adani Ports
GFS Basic,2014-08-06,2014-08-08,260.54,247.4,348,-4574.34,212.07,-4786.41,-5.28,Stop Loss (candle low),bull,2,37.1,21.2,65.8,80.0,260.41,250.23,Adani Ports
GFS Basic,2014-09-26,2014-10-07,266.21,245.32,323,-6747.56,199.42,-6946.97,-8.08,Stop Loss (candle low),bull,11,36.9,31.8,60.1,91.2,266.08,252.26,Adani Ports
GFS Basic,2015-03-12,2015-04-06,294.79,303.23,270,2277.84,194.56,2083.27,2.62,RSI Target 60,bull,25,38.5,61.0,55.1,82.6,294.64,286.94,Adani Ports
GFS Basic,2017-04-28,2017-05-05,312.73,328.11,260,3999.29,200.16,3799.13,4.67,RSI Target 60,bull,7,37.3,69.3,65.9,68.5,312.57,305.9,Adani Ports
GFS Basic,2017-05-30,2017-06-12,326.48,339.43,260,3365.08,207.45,3157.63,3.72,RSI Target 60,bull,13,44.2,65.9,72.5,64.5,326.32,311.46,Adani Ports
GFS Basic,2017-08-23,2017-09-14,368.92,384.68,239,3766.43,215.17,3551.26,4.03,RSI Target 60,bull,22,35.6,67.3,63.0,80.6,368.74,360.83,Adani Ports
GFS Basic,2021-03-26,2021-04-06,690.23,810.68,132,15898.56,234.27,15664.29,17.19,RSI Target 60,bull,11,38.4,68.7,79.6,75.9,689.89,671.98,Adani Ports
GFS Basic,2021-05-03,2021-05-10,742.0,742.66,143,95.13,251.22,-156.09,-0.15,RSI Target 60,bull,7,37.9,62.7,72.2,80.1,741.63,692.5,Adani Ports
GFS Basic,2022-05-06,2022-05-10,802.89,751.43,132,-6792.93,243.8,-7036.73,-6.64,Stop Loss (candle low),bull,4,44.0,40.4,67.0,67.2,802.49,772.05,Adani Ports
GFS Basic,2024-03-14,2024-04-03,1265.03,1383.8,78,9264.32,244.2,9020.12,9.14,RSI Target 60,bull,20,42.9,62.7,79.7,92.9,1264.4,1184.23,Adani Ports
GFS Basic,2024-04-23,2024-04-29,1327.04,1304.62,81,-1816.2,252.31,-2068.51,-1.92,Stop Loss (candle low),bull,6,36.3,30.2,71.3,92.9,1326.38,1306.25,Adani Ports
GFS Basic,2024-07-25,2024-07-26,1492.94,1534.51,71,2951.95,253.94,2698.01,2.55,RSI Target 60,bull,1,44.7,60.1,71.8,93.8,1492.19,1459.02,Adani Ports
GFS Basic,2024-08-16,2024-09-06,1490.7,1434.7,72,-4031.8,249.66,-4281.46,-3.99,Stop Loss (candle low),bull,21,42.8,28.4,51.1,86.1,1489.95,1449.27,Adani Ports
GFS Advanced,2010-09-01,2010-09-02,144.22,140.35,658,-2546.01,223.57,-2769.58,-2.92,Stop Loss (candle low),bull,1,39.0,34.4,68.3,64.4,144.15,141.65,Adani Ports
GFS Advanced,2013-11-08,2013-11-12,143.92,137.47,641,-4130.61,216.05,-4346.66,-4.71,Stop Loss (candle low),sideways,4,44.1,30.5,64.9,65.1,143.85,137.85,Adani Ports
GFS Advanced,2017-05-30,2017-06-12,326.48,339.43,270,3494.5,214.84,3279.66,3.72,RSI Target 60,bull,13,44.2,65.9,72.5,64.5,326.32,311.46,Adani Ports
GFS Advanced,2017-08-23,2017-09-14,368.92,384.68,247,3892.5,221.86,3670.64,4.03,RSI Target 60,bull,22,35.6,67.3,63.0,80.6,368.74,360.83,Adani Ports
GFS Advanced,2021-03-26,2021-04-06,690.23,810.68,137,16500.78,242.56,16258.21,17.19,RSI Target 60,bull,11,38.4,68.7,79.6,75.9,689.89,671.98,Adani Ports
GFS Advanced,2022-05-06,2022-05-09,802.89,774.39,137,-3904.69,255.72,-4160.4,-3.78,Price < 50 EMA,bull,3,44.0,40.4,67.0,67.2,802.49,772.05,Adani Ports
GFS Advanced,2024-03-21,2024-04-03,1257.79,1383.8,84,10584.9,261.08,10323.81,9.77,RSI Target 60,bull,13,40.2,62.7,79.7,92.9,1257.16,1239.3,Adani Ports
GFS Advanced,2024-04-23,2024-04-29,1327.04,1304.62,87,-1950.73,269.87,-2220.6,-1.92,Stop Loss (candle low),bull,6,36.3,30.2,71.3,92.9,1326.38,1306.25,Adani Ports
GFS Advanced,2024-08-16,2024-08-27,1490.7,1470.46,76,-1538.18,265.49,-1803.68,-1.59,Price < 50 EMA,bull,11,42.8,46.7,64.7,94.0,1489.95,1449.27,Adani Ports
GFS Basic,2006-05-16,2006-05-22,930.83,814.78,102,-11837.14,214.05,-12051.19,-12.69,Stop Loss (candle low),bull,6,35.9,32.5,77.3,91.5,930.37,851.04,Shree Cement
GFS Basic,2006-12-01,2006-12-07,1257.31,1267.29,66,658.94,200.42,458.52,0.55,RSI Target 60,bull,6,40.9,62.7,89.6,78.7,1256.68,1213.97,Shree Cement
GFS Basic,2006-12-22,2007-01-02,1247.36,1331.32,67,5625.01,206.87,5418.13,6.48,RSI Target 60,bull,11,43.6,63.5,88.3,80.9,1246.74,1225.66,Shree Cement
GFS Basic,2007-01-24,2007-01-25,1305.19,1282.76,68,-1525.69,210.98,-1736.67,-1.96,Stop Loss (candle low),bull,1,43.1,45.4,91.2,80.9,1304.54,1286.35,Shree Cement
GFS Basic,2007-07-31,2007-08-01,1158.46,1099.15,75,-4448.98,203.8,-4652.78,-5.36,Stop Loss (candle low),bull,1,44.9,39.5,60.5,63.3,1157.89,1132.48,Shree Cement
GFS Basic,2007-11-02,2007-12-05,1311.08,1316.37,63,333.44,199.23,134.22,0.16,RSI Target 60,bull,33,35.2,63.1,60.9,61.2,1310.42,1217.77,Shree Cement
GFS Basic,2009-08-18,2009-09-18,1400.92,1569.29,59,9934.11,209.3,9724.81,11.77,RSI Target 60,bull,31,41.3,71.1,75.7,77.6,1400.22,1375.5,Shree Cement
GFS Basic,2009-10-14,2009-10-22,1462.24,1385.24,63,-4851.3,215.02,-5066.31,-5.5,Stop Loss (candle low),bull,8,40.8,23.0,67.1,79.1,1461.51,1432.96,Shree Cement
GFS Basic,2012-04-13,2012-04-23,2737.94,2621.15,32,-3737.26,206.15,-3943.41,-4.5,Stop Loss (candle low),bull,10,44.2,21.9,74.2,82.5,2736.57,2648.34,Shree Cement
GFS Basic,2012-09-17,2012-09-20,3286.98,3351.21,25,1605.86,199.6,1406.25,1.71,RSI Target 60,bull,3,41.6,64.0,84.2,73.5,3285.34,3182.48,Shree Cement
GFS Basic,2013-01-18,2013-01-29,4318.05,4125.07,19,-3666.57,193.85,-3860.42,-4.71,Stop Loss (candle low),bull,11,42.9,42.0,58.4,81.6,4315.89,4163.9,Shree Cement
GFS Basic,2013-06-06,2013-06-12,4484.31,4416.04,18,-1228.87,193.43,-1422.29,-1.76,Stop Loss (candle low),bull,6,38.1,30.0,60.8,69.3,4482.07,4432.33,Shree Cement
GFS Basic,2013-07-23,2013-07-24,4346.43,4198.08,18,-2670.34,186.42,-2856.76,-3.65,Stop Loss (candle low),bull,1,44.8,38.8,60.5,70.7,4344.26,4230.95,Shree Cement
GFS Basic,2013-11-19,2013-11-21,4156.92,4082.95,18,-1331.53,180.23,-1511.75,-2.02,Stop Loss (candle low),sideways,2,35.1,31.7,61.6,60.8,4154.85,4095.62,Shree Cement
GFS Basic,2014-05-06,2014-05-12,5552.04,5725.49,13,2254.81,178.06,2076.75,2.88,RSI Target 60,bull,6,39.2,65.9,81.1,64.0,5549.27,5439.62,Shree Cement
GFS Basic,2014-06-26,2014-07-01,7187.61,6830.17,10,-3574.46,171.35,-3745.81,-5.21,Stop Loss (candle low),bull,5,35.9,39.6,79.7,74.3,7184.02,6873.51,Shree Cement
