strategy,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,rsi_entry_d,rsi_exit_d,rsi_weekly,rsi_monthly,instrument
GFS Basic,2014-07-24,2014-08-22,192.91,193.11,283,58.39,136.71,-78.32,-0.14,RSI Target 60,bull,29,43.0,63.3,58.5,64.1,HDFC Bank
GFS Basic,2014-12-12,2014-12-23,213.62,218.88,255,1341.29,137.78,1203.52,2.21,RSI Target 60,bull,11,41.6,62.1,75.1,84.4,HDFC Bank
GFS Basic,2015-02-19,2015-03-02,247.23,246.89,225,-76.11,138.87,-214.98,-0.39,RSI Target 60,bull,11,44.9,64.5,73.5,83.9,HDFC Bank
GFS Basic,2015-03-11,2015-03-26,242.5,229.65,229,-2943.62,135.69,-3079.31,-5.55,RSI Stop <30,bull,15,44.5,21.1,71.1,83.9,HDFC Bank
GFS Basic,2015-03-30,2015-04-29,233.67,226.5,225,-1612.5,130.5,-1742.99,-3.32,RSI Stop <30,bull,30,44.1,29.7,50.8,84.8,HDFC Bank
GFS Basic,2015-08-05,2015-08-12,253.47,245.96,201,-1508.05,126.99,-1635.04,-3.21,RSI Stop <30,bull,7,39.6,29.7,72.2,82.0,HDFC Bank
GFS Basic,2015-08-17,2015-08-24,253.85,234.15,194,-3820.4,120.81,-3941.21,-8.0,RSI Stop <30,bull,7,42.2,28.0,63.8,82.0,HDFC Bank
GFS Basic,2015-12-11,2015-12-29,244.54,247.69,186,584.93,117.02,467.91,1.03,RSI Target 60,bull,18,37.5,65.4,56.0,67.3,HDFC Bank
GFS Basic,2016-06-15,2016-07-01,266.12,272.09,173,1032.83,118.71,914.12,1.99,RSI Target 60,bull,16,40.2,62.7,78.4,66.1,HDFC Bank
GFS Basic,2016-08-12,2016-08-24,286.39,292.31,164,971.25,120.71,850.54,1.81,RSI Target 60,bull,12,36.0,63.3,75.9,66.5,HDFC Bank
GFS Basic,2016-08-29,2016-08-31,292.63,299.12,163,1058.72,122.43,936.29,1.96,RSI Target 60,bull,2,43.9,75.7,76.9,68.0,HDFC Bank
GFS Basic,2016-09-30,2016-10-14,302.85,292.31,160,-1686.75,121.27,-1808.02,-3.73,RSI Stop <30,bull,14,43.1,27.8,67.7,63.4,HDFC Bank
GFS Basic,2016-10-27,2016-11-24,293.35,270.0,160,-3734.98,115.77,-3850.74,-8.2,RSI Stop <30,bull,28,37.8,22.9,46.9,71.2,HDFC Bank
GFS Basic,2017-05-18,2017-05-19,363.01,361.68,119,-157.59,111.17,-268.76,-0.62,RSI Target 60,bull,1,43.2,61.1,88.9,88.0,HDFC Bank
GFS Basic,2017-07-04,2017-07-17,389.25,392.33,110,338.14,110.84,227.31,0.53,RSI Target 60,bull,13,44.9,66.7,90.4,87.3,HDFC Bank
GFS Basic,2017-08-17,2017-09-08,417.8,416.88,103,-94.65,110.87,-205.52,-0.48,RSI Target 60,bull,22,41.7,61.3,79.6,87.7,HDFC Bank
GFS Basic,2017-09-29,2017-10-09,419.95,418.71,102,-126.07,110.39,-236.47,-0.55,RSI Stop <30,bull,10,44.3,26.1,72.6,87.1,HDFC Bank
GFS Basic,2017-10-12,2017-10-16,423.74,433.09,101,944.11,111.42,832.69,1.95,RSI Target 60,bull,4,43.8,67.7,75.2,87.1,HDFC Bank
GFS Basic,2017-12-07,2017-12-22,425.17,437.64,102,1272.05,113.02,1159.03,2.67,RSI Target 60,bull,15,44.7,61.2,54.9,89.2,HDFC Bank
GFS Basic,2018-01-08,2018-01-16,436.07,443.12,102,719.09,114.92,604.17,1.36,RSI Target 60,bull,8,43.7,64.4,63.0,91.1,HDFC Bank
GFS Basic,2018-02-08,2018-02-19,445.16,438.0,101,-723.28,114.5,-837.78,-1.86,RSI Stop <30,bull,11,39.1,23.1,58.0,99.0,HDFC Bank
GFS Basic,2018-06-21,2018-06-22,483.48,488.94,92,502.89,114.7,388.19,0.87,RSI Target 60,bull,1,36.0,62.3,74.3,86.8,HDFC Bank
GFS Basic,2018-08-02,2018-08-16,510.96,487.15,87,-2071.95,111.97,-2183.92,-4.91,RSI Stop <30,bull,14,37.5,20.7,64.3,81.9,HDFC Bank
GFS Basic,2019-01-08,2019-01-30,501.65,477.53,85,-2050.46,107.97,-2158.43,-5.06,RSI Stop <30,bull,22,43.5,29.6,69.5,63.8,HDFC Bank
GFS Basic,2019-01-31,2019-02-20,483.3,494.81,84,966.81,106.55,860.26,2.12,RSI Target 60,bull,20,42.8,68.8,71.2,60.1,HDFC Bank
GFS Basic,2019-02-27,2019-03-12,499.22,509.51,83,854.64,108.3,746.34,1.8,RSI Target 60,bull,13,42.6,68.3,49.9,59.4,HDFC Bank
GFS Basic,2019-04-10,2019-05-02,541.03,552.89,78,924.37,110.07,814.3,1.93,RSI Target 60,bull,22,43.4,60.3,68.2,69.4,HDFC Bank
GFS Basic,2019-05-23,2019-05-27,569.93,565.22,75,-353.4,109.96,-463.35,-1.08,RSI Target 60,bull,4,44.8,61.5,74.5,69.4,HDFC Bank
GFS Basic,2019-06-24,2019-06-26,574.35,582.79,74,625.07,110.43,514.64,1.21,RSI Target 60,bull,2,43.3,65.2,69.1,72.0,HDFC Bank
GFS Basic,2019-07-09,2019-07-19,584.96,561.01,73,-1748.48,108.42,-1856.9,-4.35,RSI Stop <30,bull,10,43.7,25.9,61.9,71.5,HDFC Bank
GFS Basic,2019-12-04,2019-12-18,601.28,611.74,68,710.73,106.93,603.8,1.48,RSI Target 60,bull,14,40.7,62.7,71.1,72.1,HDFC Bank
GFS Basic,2020-01-20,2020-01-30,608.82,580.35,68,-1935.63,105.33,-2040.96,-4.93,RSI Stop <30,bull,10,44.5,28.3,53.3,77.4,HDFC Bank
GFS Basic,2021-07-19,2021-07-27,728.07,684.46,54,-2354.88,100.26,-2455.14,-6.24,RSI Stop <30,bull,8,43.1,26.5,52.7,72.6,HDFC Bank
GFS Basic,2021-09-21,2021-09-27,752.69,772.57,50,994.0,100.0,894.0,2.38,RSI Target 60,bull,6,39.6,63.8,65.5,72.2,HDFC Bank
GFS Basic,2021-11-01,2021-11-04,762.35,757.76,50,-229.45,99.8,-329.25,-0.86,RSI Stop <30,bull,3,44.1,28.5,65.3,71.9,HDFC Bank
GFS Basic,2024-01-11,2024-01-17,808.28,747.91,47,-2837.52,96.82,-2934.34,-7.72,RSI Stop <30,sideways,6,38.5,22.1,64.2,63.5,HDFC Bank
GFS Basic,2025-05-13,2025-06-06,967.36,975.67,36,298.91,93.03,205.87,0.59,RSI Target 60,bull,24,43.1,61.4,77.9,80.5,HDFC Bank
GFS Basic,2025-06-13,2025-06-26,967.91,996.92,36,1044.44,93.85,950.59,2.73,RSI Target 60,bull,13,43.5,60.3,76.3,80.5,HDFC Bank
GFS Basic,2025-07-17,2025-07-23,1009.34,1009.13,36,-7.6,96.07,-103.68,-0.29,RSI Target 60,bull,6,39.2,60.6,68.0,80.7,HDFC Bank
GFS Basic,2025-08-19,2025-08-29,1013.81,951.12,35,-2193.89,91.91,-2285.8,-6.44,RSI Stop <30,bull,10,41.8,27.9,49.5,80.4,HDFC Bank
GFS Basic,2025-12-10,2026-01-09,1003.3,938.53,34,-2202.21,88.86,-2291.07,-6.72,RSI Stop <30,bull,30,39.9,24.6,42.9,67.8,HDFC Bank
GFS Advanced,2006-04-28,2006-05-03,36.61,36.97,2594,927.11,227.32,699.79,0.74,RSI Target 60,bull,5,42.6,60.8,62.3,67.7,HDFC Bank
GFS Advanced,2012-12-19,2013-01-16,153.15,148.13,624,-3132.41,224.46,-3356.86,-3.51,Price < 50 EMA,bull,28,41.5,33.6,66.5,71.8,HDFC Bank
GFS Advanced,2014-04-23,2014-05-09,165.16,171.15,559,3346.27,223.96,3122.3,3.38,RSI Target 60,bull,16,40.8,70.0,77.1,60.7,HDFC Bank
GFS Advanced,2014-08-14,2014-08-22,186.23,193.11,512,3524.5,230.87,3293.63,3.45,RSI Target 60,bull,8,43.5,63.3,58.5,64.1,HDFC Bank
GFS Advanced,2021-09-23,2021-09-27,737.68,772.57,133,4640.88,238.16,4402.72,4.49,RSI Target 60,bull,4,44.8,63.8,65.5,72.2,HDFC Bank
GFS Basic,2006-05-09,2006-05-22,130.17,113.35,729,-12262.61,213.5,-12476.11,-13.15,RSI Stop <30,bull,13,40.6,23.4,53.5,71.1,Infosys
GFS Basic,2006-09-11,2006-09-14,148.18,149.03,561,478.44,200.55,277.89,0.33,RSI Target 60,bull,3,39.1,60.7,80.2,79.7,Infosys
GFS Basic,2006-12-08,2006-12-18,184.04,181.46,453,-1166.08,199.39,-1365.47,-1.64,RSI Target 60,bull,10,39.3,60.2,87.1,86.4,Infosys
GFS Basic,2006-12-22,2007-01-02,177.6,185.39,462,3598.24,201.4,3396.84,4.14,RSI Target 60,bull,11,44.9,60.9,80.1,87.0,Infosys
GFS Basic,2007-01-17,2007-01-31,183.73,183.32,464,-187.39,204.58,-391.97,-0.46,RSI Target 60,bull,14,43.1,60.7,65.9,86.2,Infosys
GFS Basic,2009-10-08,2009-11-12,197.21,197.74,430,230.3,204.01,26.3,0.03,RSI Target 60,bull,35,44.4,62.1,59.1,62.0,Infosys
GFS Basic,2010-01-25,2010-02-03,222.07,210.22,382,-4526.62,199.15,-4725.77,-5.57,RSI Stop <30,bull,9,43.4,20.3,59.0,80.0,Infosys
GFS Basic,2010-02-15,2010-02-22,214.25,218.31,375,1519.78,195.45,1324.33,1.65,RSI Target 60,bull,7,41.4,63.2,56.7,80.0,Infosys
GFS Basic,2010-03-31,2010-04-22,231.0,231.06,353,20.53,196.56,-176.03,-0.22,RSI Target 60,bull,22,45.0,64.7,63.8,84.8,Infosys
GFS Basic,2010-05-14,2010-06-04,231.68,233.34,352,582.85,197.16,385.68,0.47,RSI Target 60,bull,21,39.8,63.9,58.3,85.5,Infosys
GFS Basic,2010-07-14,2010-08-04,246.08,245.78,333,-97.54,197.33,-294.87,-0.36,RSI Target 60,bull,21,41.8,69.2,54.0,84.2,Infosys
GFS Basic,2010-10-28,2010-11-09,261.09,265.14,312,1264.99,197.66,1067.33,1.31,RSI Target 60,bull,12,43.7,61.7,69.3,76.7,Infosys
GFS Basic,2010-11-12,2010-12-03,267.51,270.79,309,1015.2,200.07,815.14,0.99,RSI Target 60,bull,21,43.2,62.9,75.3,75.3,Infosys
GFS Basic,2011-01-13,2011-02-02,294.05,267.69,283,-7458.44,192.53,-7650.97,-9.19,RSI Stop <30,bull,20,35.9,29.4,55.1,69.3,Infosys
GFS Basic,2013-09-03,2013-09-10,283.58,286.13,268,683.88,184.93,498.95,0.66,RSI Target 60,bull,7,44.6,61.4,79.4,60.5,Infosys
GFS Basic,2013-09-18,2013-09-30,274.73,272.92,279,-504.99,185.14,-690.13,-0.9,RSI Stop <30,bull,12,42.1,23.4,79.9,64.3,Infosys
GFS Basic,2013-10-03,2013-10-09,275.49,281.69,275,1706.54,185.45,1521.09,2.01,RSI Target 60,bull,6,43.0,71.8,78.4,64.3,Infosys
GFS Basic,2013-11-05,2013-11-07,302.38,305.96,256,916.41,188.3,728.12,0.94,RSI Target 60,bull,2,43.9,64.3,73.8,66.5,Infosys
GFS Basic,2013-12-06,2013-12-16,310.04,314.58,252,1144.69,190.14,954.56,1.22,RSI Target 60,bull,10,38.4,71.7,79.2,65.0,Infosys
GFS Basic,2014-01-09,2014-01-13,316.97,333.97,249,4232.17,195.11,4037.07,5.12,RSI Target 60,bull,4,44.6,65.0,85.8,70.1,Infosys
GFS Basic,2014-02-03,2014-02-07,341.12,325.0,243,-3918.04,195.48,-4113.51,-4.96,RSI Stop <30,bull,4,41.9,27.2,68.5,71.5,Infosys
GFS Basic,2014-02-14,2014-02-21,330.01,341.78,239,2812.27,193.52,2618.76,3.32,RSI Target 60,bull,7,39.1,65.0,72.6,71.5,Infosys
GFS Basic,2014-03-12,2014-03-13,338.31,305.96,240,-7763.96,187.72,-7951.68,-9.79,RSI Stop <30,bull,1,39.4,23.1,68.8,75.3,Infosys
GFS Basic,2014-09-23,2014-10-01,340.54,355.4,217,3224.64,182.89,3041.75,4.12,RSI Target 60,bull,8,37.7,64.8,69.9,65.6,Infosys
GFS Basic,2014-12-05,2014-12-10,399.73,365.6,192,-6552.06,179.09,-6731.16,-8.77,RSI Stop <30,bull,5,43.8,29.9,70.5,73.2,Infosys
GFS Basic,2015-03-23,2015-04-24,422.84,371.46,166,-8528.91,162.47,-8691.39,-12.38,RSI Stop <30,bull,32,40.6,25.6,42.5,61.7,Infosys
GFS Basic,2015-08-10,2015-08-12,416.59,432.58,149,2382.31,155.74,2226.58,3.59,RSI Target 60,sideways,2,42.0,61.0,69.0,69.8,Infosys
GFS Basic,2015-09-01,2015-09-08,429.4,400.23,149,-4347.22,153.01,-4500.23,-7.03,RSI Stop <30,bull,7,39.9,27.7,58.9,67.7,Infosys
GFS Basic,2015-10-16,2015-11-03,417.86,436.98,143,2734.04,150.95,2583.08,4.32,RSI Target 60,bull,18,43.5,75.6,57.3,65.8,Infosys
GFS Basic,2018-02-07,2018-02-14,453.56,440.82,137,-1745.56,151.61,-1897.16,-3.05,RSI Stop <30,bull,7,35.3,25.9,69.1,62.1,Infosys
GFS Basic,2018-02-16,2018-02-27,454.1,461.88,133,1034.52,150.62,883.9,1.46,RSI Target 60,bull,11,36.5,63.3,69.3,62.1,Infosys
GFS Basic,2018-03-28,2018-04-04,466.8,451.44,131,-2012.76,149.14,-2161.89,-3.54,RSI Stop <30,bull,7,41.2,27.8,62.7,64.6,Infosys
GFS Basic,2018-04-05,2018-04-26,460.07,472.42,129,1593.14,148.87,1444.27,2.43,RSI Target 60,bull,21,39.3,60.3,65.5,64.6,Infosys
GFS Basic,2018-05-21,2018-05-24,476.95,490.31,127,1696.37,151.7,1544.67,2.55,RSI Target 60,bull,3,40.4,67.5,69.7,64.0,Infosys
GFS Basic,2018-09-26,2018-10-23,606.2,541.08,102,-6641.68,145.86,-6787.53,-10.98,RSI Stop <30,bull,27,40.1,27.9,55.1,81.2,Infosys
GFS Basic,2019-02-21,2019-03-18,622.03,593.97,89,-2496.8,135.77,-2632.57,-4.76,RSI Stop <30,bull,25,41.0,23.2,57.3,77.2,Infosys
GFS Basic,2019-04-18,2019-05-21,609.39,593.22,87,-1406.37,131.69,-1538.06,-2.9,RSI Stop <30,bull,33,44.8,29.4,41.2,74.5,Infosys
GFS Basic,2019-08-06,2019-08-23,667.24,680.4,77,1013.17,130.55,882.62,1.72,RSI Target 60,bull,17,37.1,67.4,68.8,76.9,Infosys
GFS Basic,2019-09-24,2019-10-22,685.07,545.83,76,-10581.63,120.07,-10701.7,-20.55,RSI Stop <30,bull,28,43.9,24.4,56.8,70.9,Infosys
GFS Basic,2020-02-03,2020-02-04,674.82,676.64,63,114.42,109.93,4.49,0.01,RSI Target 60,sideways,1,44.7,61.2,83.7,64.7,Infosys
GFS Basic,2020-08-26,2020-09-01,826.65,795.79,51,-1573.83,107.39,-1681.23,-3.99,RSI Stop <30,bull,6,39.1,29.4,86.9,63.1,Infosys
GFS Basic,2020-09-02,2020-09-14,814.76,851.73,50,1848.33,107.78,1740.55,4.27,RSI Target 60,bull,12,37.0,61.9,83.2,63.1,Infosys
GFS Basic,2020-10-30,2020-11-17,952.98,988.72,44,1572.49,110.14,1462.35,3.49,RSI Target 60,bull,18,35.4,60.8,74.4,65.7,Infosys
GFS Basic,2020-11-27,2020-12-01,986.41,1001.17,44,649.61,112.46,537.15,1.24,RSI Target 60,bull,4,41.6,61.2,70.6,67.9,Infosys
GFS Basic,2021-01-29,2021-02-01,1141.86,1109.44,38,-1231.99,110.48,-1342.48,-3.09,RSI Stop <30,bull,3,37.4,26.7,61.6,79.2,Infosys
GFS Basic,2021-02-10,2021-02-18,1173.17,1137.2,36,-1294.99,107.85,-1402.83,-3.32,RSI Target 60,bull,8,39.5,66.6,71.5,79.2,Infosys
GFS Basic,2021-02-23,2021-03-03,1152.52,1182.16,36,1067.17,108.64,958.53,2.31,RSI Target 60,bull,8,43.7,62.4,65.6,78.7,Infosys
GFS Basic,2021-05-10,2021-05-25,1209.33,1198.04,35,-394.93,108.98,-503.91,-1.19,RSI Target 60,bull,15,41.3,61.4,54.3,82.6,Infosys
GFS Basic,2021-07-19,2021-07-27,1401.86,1425.27,30,702.36,109.52,592.84,1.41,RSI Target 60,bull,8,43.9,62.2,80.5,92.3,Infosys
GFS Basic,2021-09-07,2021-09-22,1541.94,1526.97,27,-404.21,107.43,-511.64,-1.23,RSI Target 60,bull,15,41.2,61.0,83.5,94.0,Infosys
GFS Basic,2021-10-01,2021-10-18,1516.12,1593.89,27,2099.86,108.48,1991.38,4.86,RSI Target 60,bull,17,44.5,61.5,66.4,89.4,Infosys
GFS Basic,2021-11-08,2021-11-12,1542.13,1597.3,28,1544.63,112.89,1431.74,3.32,RSI Target 60,bull,4,43.8,65.4,64.1,93.2,Infosys
GFS Basic,2022-01-20,2022-02-04,1720.86,1562.21,26,-4124.9,110.49,-4235.39,-9.47,RSI Stop <30,bull,15,40.5,28.1,54.2,80.4,Infosys
GFS Basic,2024-03-01,2024-03-07,1584.6,1521.1,26,-1651.06,105.18,-1756.24,-4.26,RSI Stop <30,bull,6,43.1,27.1,74.1,62.0,Infosys
GFS Basic,2024-03-13,2024-03-19,1530.68,1469.35,26,-1594.62,102.12,-1696.74,-4.26,RSI Stop <30,bull,6,37.0,29.8,65.8,62.0,Infosys
GFS Basic,2024-08-08,2024-08-26,1727.43,1800.81,22,1614.38,101.46,1512.92,3.98,RSI Target 60,bull,18,42.7,74.0,77.5,75.4,Infosys
GFS Basic,2024-09-18,2024-10-09,1881.68,1874.33,21,-154.39,102.99,-257.38,-0.65,RSI Target 60,bull,21,42.0,67.8,74.1,71.8,Infosys
GFS Basic,2024-10-22,2024-10-31,1824.37,1705.89,21,-2488.17,97.89,-2586.07,-6.75,RSI Stop <30,bull,9,42.4,27.6,55.8,64.8,Infosys
GFS Advanced,2014-01-09,2014-01-13,316.97,333.97,299,5082.01,231.2,4850.8,5.12,RSI Target 60,bull,4,44.6,65.0,85.8,70.1,Infosys
GFS Advanced,2015-04-08,2015-04-16,406.79,408.59,244,439.1,236.35,202.74,0.2,Price < 50 EMA,bull,8,44.5,47.7,66.1,61.7,Infosys
GFS Advanced,2015-09-02,2015-09-04,421.74,405.95,236,-3725.75,232.65,-3958.39,-3.98,Price < 50 EMA,bull,2,39.2,37.8,58.9,67.7,Infosys
GFS Advanced,2019-09-24,2019-09-25,685.07,672.3,140,-1787.94,226.61,-2014.54,-2.1,Price < 50 EMA,bull,1,43.9,41.0,62.8,75.0,Infosys
GFS Advanced,2020-09-03,2020-09-14,807.26,851.73,116,5157.44,228.77,4928.67,5.26,RSI Target 60,bull,11,42.1,61.9,83.2,63.1,Infosys
GFS Advanced,2024-03-14,2024-03-18,1530.21,1508.12,64,-1413.78,231.49,-1645.28,-1.68,Price < 50 EMA,bull,4,42.5,36.7,65.8,62.0,Infosys
GFS Advanced,2024-09-20,2024-10-09,1849.45,1874.33,52,1293.92,230.38,1063.54,1.11,RSI Target 60,bull,19,37.8,67.8,74.1,71.8,Infosys
GFS Basic,2006-12-05,2006-12-12,128.46,116.6,739,-8760.67,217.21,-8977.88,-9.46,RSI Stop <30,bull,7,43.6,27.5,95.2,69.1,ICICI Bank
GFS Basic,2006-12-13,2007-01-02,120.79,130.16,715,6701.04,214.2,6486.84,7.51,RSI Target 60,bull,20,38.3,69.2,88.7,80.8,ICICI Bank
GFS Basic,2007-02-05,2007-02-28,139.88,120.31,662,-12958.66,207.69,-13166.35,-14.22,RSI Stop <30,bull,23,43.4,25.9,54.3,67.5,ICICI Bank
GFS Basic,2007-07-24,2007-07-27,144.29,134.09,555,-5663.19,187.43,-5850.61,-7.31,RSI Stop <30,bull,3,43.6,28.6,50.8,75.0,ICICI Bank
GFS Basic,2007-11-19,2007-12-10,182.64,186.45,408,1555.89,182.53,1373.35,1.84,RSI Target 60,bull,21,44.8,64.8,68.1,74.5,ICICI Bank
GFS Basic,2008-01-01,2008-01-07,183.36,199.81,413,6795.25,190.65,6604.6,8.72,RSI Target 60,bull,6,44.4,67.6,61.1,74.1,ICICI Bank
GFS Basic,2009-10-23,2009-10-27,139.68,126.43,588,-7792.83,189.78,-7982.6,-9.72,RSI Stop <30,bull,4,44.9,29.4,68.9,61.9,ICICI Bank
GFS Basic,2010-04-26,2010-05-19,148.6,124.92,501,-11866.78,168.48,-12035.26,-16.17,RSI Stop <30,bull,23,44.4,25.3,62.7,81.9,ICICI Bank
GFS Basic,2010-08-27,2010-09-03,153.14,153.9,412,317.01,155.86,161.15,0.26,RSI Target 60,bull,7,44.7,61.2,73.9,67.3,ICICI Bank
GFS Basic,2010-10-22,2010-11-01,174.2,189.42,363,5526.36,161.58,5364.78,8.48,RSI Target 60,bull,10,41.0,65.8,84.7,73.2,ICICI Bank
GFS Basic,2010-11-23,2010-11-26,183.63,172.84,372,-4014.76,162.97,-4177.73,-6.12,RSI Stop <30,bull,3,36.6,25.8,62.8,73.2,ICICI Bank
GFS Basic,2010-12-01,2010-12-30,178.02,174.79,361,-1166.0,156.94,-1322.94,-2.06,RSI Target 60,bull,29,36.4,66.3,50.4,65.9,ICICI Bank
GFS Basic,2011-05-11,2011-06-10,166.99,161.35,378,-2129.47,153.39,-2282.86,-3.62,RSI Target 60,bear,30,40.9,63.5,56.4,59.7,ICICI Bank
GFS Basic,2013-01-24,2013-02-18,189.68,178.37,321,-3632.94,146.88,-3779.82,-6.21,RSI Stop <30,bull,25,44.2,25.8,60.4,77.6,ICICI Bank
GFS Basic,2014-06-25,2014-06-27,241.47,231.01,237,-2478.99,139.94,-2618.92,-4.58,RSI Stop <30,bull,2,41.7,29.6,68.3,63.7,ICICI Bank
GFS Basic,2014-06-30,2014-07-17,235.5,242.01,233,1515.59,138.84,1376.74,2.51,RSI Target 60,bull,17,39.0,60.2,61.6,61.8,ICICI Bank
GFS Basic,2014-08-08,2014-08-18,245.12,255.37,229,2346.98,142.5,2204.47,3.93,RSI Target 60,bull,10,39.7,60.2,59.8,63.0,ICICI Bank
GFS Basic,2014-09-19,2014-09-30,261.69,239.16,222,-5000.66,139.25,-5139.91,-8.85,RSI Stop <30,bull,11,43.8,24.5,56.6,70.9,ICICI Bank
GFS Basic,2014-12-12,2015-01-02,294.88,302.22,181,1328.16,135.32,1192.84,2.23,RSI Target 60,bull,21,41.9,61.6,77.0,77.3,ICICI Bank
GFS Basic,2015-01-09,2015-01-27,291.0,319.9,187,5405.22,141.86,5263.37,9.67,RSI Target 60,bull,18,39.7,71.1,73.6,77.3,ICICI Bank
GFS Basic,2015-02-05,2015-02-09,289.95,266.97,205,-4710.72,142.54,-4853.26,-8.16,RSI Stop <30,bull,4,39.2,26.6,51.2,81.1,ICICI Bank
GFS Basic,2017-04-20,2017-05-04,247.05,257.89,222,2405.94,139.7,2266.24,4.13,RSI Target 60,bull,14,40.1,63.2,59.2,79.4,ICICI Bank
GFS Basic,2017-08-04,2017-08-31,289.75,286.15,197,-709.55,141.44,-850.99,-1.49,RSI Target 60,bull,27,41.3,63.6,64.4,75.8,ICICI Bank
GFS Basic,2018-01-10,2018-01-15,303.49,316.15,185,2341.63,142.53,2199.1,3.92,RSI Target 60,bull,5,43.0,62.0,66.8,69.6,ICICI Bank
GFS Basic,2018-02-07,2018-02-14,324.78,306.21,179,-3323.27,141.08,-3464.35,-5.96,RSI Stop <30,bull,7,42.8,18.0,53.8,79.5,ICICI Bank
GFS Basic,2019-01-25,2019-01-28,355.72,331.3,154,-3760.07,133.17,-3893.24,-7.11,RSI Stop <30,bull,3,38.3,10.1,67.1,60.1,ICICI Bank
GFS Basic,2019-01-30,2019-02-20,337.96,332.89,152,-769.59,128.69,-898.28,-1.75,RSI Stop <30,bull,21,39.3,27.9,42.4,59.7,ICICI Bank
GFS Basic,2019-05-08,2019-05-24,393.22,416.36,128,2961.54,130.25,2831.29,5.63,RSI Target 60,bull,16,43.2,63.9,77.9,66.6,ICICI Bank
GFS Basic,2019-06-14,2019-06-17,407.65,399.43,130,-1068.42,131.99,-1200.41,-2.27,RSI Stop <30,bull,3,36.3,29.1,65.9,77.1,ICICI Bank
GFS Basic,2019-06-18,2019-06-25,405.14,418.19,128,1670.1,132.3,1537.79,2.97,RSI Target 60,bull,7,39.5,62.0,63.0,77.1,ICICI Bank
GFS Basic,2019-07-11,2019-07-17,417.69,409.56,128,-1040.93,133.06,-1173.99,-2.2,RSI Stop <30,bull,6,44.9,27.8,63.9,77.8,ICICI Bank
GFS Basic,2019-08-20,2019-09-23,414.07,431.44,126,2189.06,133.54,2055.52,3.94,RSI Target 60,bull,34,42.0,62.7,50.3,73.4,ICICI Bank
GFS Basic,2020-01-06,2020-01-27,523.32,519.36,103,-407.35,134.69,-542.04,-1.01,RSI Target 60,bull,21,38.4,60.3,81.3,84.7,ICICI Bank
GFS Basic,2020-01-30,2020-02-12,517.51,531.01,104,1403.99,136.39,1267.6,2.36,RSI Target 60,bull,13,42.9,61.8,77.6,80.7,ICICI Bank
GFS Basic,2020-02-26,2020-02-28,521.38,480.69,105,-4272.2,132.56,-4404.76,-8.05,RSI Stop <30,bull,2,39.7,29.0,50.1,80.7,ICICI Bank
GFS Basic,2021-06-30,2021-07-07,627.78,632.22,81,360.26,128.71,231.56,0.46,RSI Target 60,bull,7,44.3,63.4,67.1,73.6,ICICI Bank
GFS Basic,2021-08-25,2021-08-31,676.68,697.14,75,1534.46,129.7,1404.76,2.77,RSI Target 60,bull,6,36.0,60.3,69.3,83.4,ICICI Bank
GFS Basic,2021-09-21,2021-10-19,699.15,724.68,75,1914.53,133.84,1780.69,3.4,RSI Target 60,bull,28,44.9,63.7,71.7,81.4,ICICI Bank
GFS Basic,2022-09-26,2022-09-28,883.48,828.56,61,-3349.97,131.62,-3481.6,-6.46,RSI Stop <30,bull,2,42.0,30.0,84.5,69.3,ICICI Bank
GFS Basic,2022-10-06,2022-10-18,851.99,874.79,59,1345.24,128.43,1216.81,2.42,RSI Target 60,bull,12,41.0,64.5,73.4,64.1,ICICI Bank
GFS Basic,2022-11-14,2022-11-22,906.03,900.93,57,-290.68,129.8,-420.47,-0.81,RSI Target 60,bull,8,42.8,60.1,62.9,64.6,ICICI Bank
GFS Basic,2022-12-14,2022-12-19,913.75,884.11,56,-1659.7,127.32,-1787.02,-3.49,RSI Stop <30,bull,5,40.9,28.4,50.2,68.6,ICICI Bank
GFS Basic,2023-06-01,2023-07-05,929.46,934.39,53,260.92,125.07,135.85,0.28,RSI Target 60,bull,34,44.7,61.6,73.5,66.1,ICICI Bank
GFS Basic,2023-08-09,2023-08-18,963.25,934.85,51,-1448.12,123.0,-1571.12,-3.2,RSI Stop <30,bull,9,40.0,28.3,54.8,68.9,ICICI Bank
GFS Basic,2024-03-26,2024-04-09,1076.6,1088.65,45,542.35,123.56,418.8,0.86,RSI Target 60,bull,14,43.5,64.5,76.7,80.0,ICICI Bank
GFS Basic,2024-04-16,2024-04-25,1088.86,1095.24,44,280.95,122.09,158.86,0.33,RSI Target 60,bull,9,40.3,62.7,65.3,80.0,ICICI Bank
GFS Basic,2024-05-27,2024-06-03,1117.25,1140.72,43,1009.12,123.14,885.98,1.84,RSI Target 60,bull,7,42.4,60.5,62.4,75.7,ICICI Bank
GFS Basic,2024-06-04,2024-06-25,1154.66,1178.04,43,1005.4,126.71,878.69,1.77,RSI Target 60,bull,21,39.5,88.2,64.2,75.7,ICICI Bank
GFS Basic,2024-07-26,2024-08-05,1199.2,1153.11,42,-1935.78,125.25,-2061.03,-4.09,RSI Stop <30,bull,10,38.6,29.3,64.9,76.8,ICICI Bank
