strategy,entry_date,exit_date,entry_price,exit_price,direction,lot_size,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,option_type,strike,expiry,entry_prem,exit_prem,iv_entry,premium_collected,premium_at_exit,strike_ce,strike_pe,net_premium,cost_at_exit,max_loss,strike_long,strike_short,debit_paid,exit_value
D1 ATM Weekly Buy,2021-02-17,2021-02-18,,,,25,-2025.59,89.67,-2115.26,-104.36,Near Expiry,bull,1,CE,15200.0,2021-02-18,81.07,0.05,23.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-02-18,2021-02-22,,,,25,-4509.0,94.3,-4603.3,-92.44,Near Expiry,bull,4,CE,15100.0,2021-02-25,199.2,18.84,21.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-02-25,2021-02-26,,,,25,-3941.96,95.53,-4037.48,-81.15,Stop Loss 50%,bull,1,CE,15100.0,2021-03-04,199.0,41.32,22.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-03-15,2021-03-16,,,,25,-889.97,94.5,-984.47,-36.28,Near Expiry,bull,1,CE,14950.0,2021-03-18,108.53,72.93,21.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-03-19,2021-03-22,,,,25,-1230.85,97.77,-1328.62,-34.15,Near Expiry,bull,3,CE,14750.0,2021-03-25,155.63,106.39,20.0,,,,,,,,,,,
D1 ATM Weekly Buy,2021-04-09,2021-04-12,,,,25,-3639.34,92.06,-3731.4,-99.17,Near Expiry,bull,3,CE,14850.0,2021-04-15,150.51,4.94,19.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-04,2021-05-05,,,,25,982.99,97.82,885.17,35.64,Near Expiry,bull,1,CE,14500.0,2021-05-06,99.33,138.65,23.0,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-07,2021-05-10,,,,25,553.21,103.57,449.64,10.11,Near Expiry,bull,3,CE,14800.0,2021-05-13,177.89,200.02,20.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-10,2021-05-11,,,,25,-1505.73,93.23,-1598.96,-58.41,Near Expiry,bull,1,CE,14950.0,2021-05-13,109.49,49.27,20.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-11,2021-05-12,,,,25,-1937.78,90.73,-2028.5,-89.01,Near Expiry,bull,1,CE,14850.0,2021-05-13,91.16,13.65,20.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-12,2021-05-14,,,,25,-1528.35,89.07,-1617.42,-105.74,Near Expiry,bull,2,CE,14700.0,2021-05-13,61.18,0.05,20.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-14,2021-05-17,,,,25,2739.2,105.89,2633.31,70.7,Near Expiry,bull,3,CE,14700.0,2021-05-20,148.98,258.55,20.3,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-17,2021-05-18,,,,25,2730.76,103.57,2627.19,86.13,Near Expiry,bull,1,CE,14900.0,2021-05-20,122.01,231.24,19.6,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-18,2021-05-19,,,,25,-1492.62,91.83,-1584.45,-68.36,Near Expiry,bull,1,CE,15100.0,2021-05-20,92.71,33.0,19.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-19,2021-05-20,,,,25,-1310.56,88.8,-1399.36,-106.67,Near Expiry,bull,1,CE,15050.0,2021-05-20,52.47,0.05,19.3,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-21,2021-05-24,,,,25,-896.92,97.5,-994.42,-27.63,Near Expiry,bull,3,CE,15200.0,2021-05-27,143.94,108.07,19.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-24,2021-05-25,,,,25,-761.52,94.74,-856.26,-31.69,Near Expiry,bull,1,CE,15200.0,2021-05-27,108.07,77.6,19.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-25,2021-05-26,,,,25,1337.83,96.74,1241.09,63.97,Near Expiry,bull,1,CE,15200.0,2021-05-27,77.6,131.12,15.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-26,2021-05-27,,,,25,-773.32,91.37,-864.68,-50.29,Near Expiry,bull,1,CE,15300.0,2021-05-27,68.78,37.85,20.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-27,2021-05-31,,,,25,1922.52,106.08,1816.44,42.2,Near Expiry,bull,4,CE,15350.0,2021-06-03,172.18,249.08,19.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-05-31,2021-06-01,,,,25,31.53,93.18,-61.65,-3.56,Near Expiry,bull,1,CE,15600.0,2021-06-03,69.36,70.62,13.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-01,2021-06-02,,,,25,-610.44,94.04,-704.49,-29.35,Near Expiry,bull,1,CE,15550.0,2021-06-03,96.02,71.6,17.4,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-02,2021-06-03,,,,25,1105.5,93.55,1011.95,87.75,Near Expiry,bull,1,CE,15600.0,2021-06-03,46.13,90.35,17.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-03,2021-06-07,,,,25,-493.09,98.18,-591.27,-16.71,Near Expiry,bull,4,CE,15700.0,2021-06-10,141.5,121.77,15.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-07,2021-06-08,,,,25,-627.99,93.82,-721.81,-30.78,Near Expiry,bull,1,CE,15750.0,2021-06-10,93.8,68.68,15.6,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-08,2021-06-09,,,,25,-1425.49,89.93,-1515.42,-88.26,Near Expiry,bull,1,CE,15750.0,2021-06-10,68.68,11.66,15.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-09,2021-06-10,,,,25,1131.85,93.3,1038.55,97.8,Near Expiry,bull,1,CE,15650.0,2021-06-10,42.48,87.75,14.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-10,2021-06-14,,,,25,-258.7,98.06,-356.76,-10.64,Near Expiry,bull,4,CE,15750.0,2021-06-17,134.11,123.76,15.0,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-14,2021-06-15,,,,25,437.84,96.22,341.62,14.44,Near Expiry,bull,1,CE,15800.0,2021-06-17,94.66,112.17,14.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-15,2021-06-16,,,,25,-1559.39,90.74,-1650.13,-80.91,Near Expiry,bull,1,CE,15850.0,2021-06-17,81.58,19.2,14.6,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-16,2021-06-17,,,,25,-1493.19,89.02,-1582.21,-105.87,Near Expiry,bull,1,CE,15750.0,2021-06-17,59.78,0.05,14.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-17,2021-06-21,,,,25,-555.17,97.75,-652.92,-18.92,Near Expiry,bull,4,CE,15700.0,2021-06-24,138.05,115.85,15.3,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-21,2021-06-22,,,,25,-113.23,94.47,-207.7,-9.42,Near Expiry,bull,1,CE,15750.0,2021-06-24,88.23,83.7,15.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-22,2021-06-23,,,,25,-1444.1,91.17,-1535.27,-73.37,Near Expiry,bull,1,CE,15750.0,2021-06-24,83.7,25.94,14.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-24,2021-06-28,,,,25,-1202.49,96.22,-1298.71,-37.97,Near Expiry,bull,4,CE,15800.0,2021-07-01,136.81,88.71,15.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-06-29,2021-06-30,,,,25,-781.33,90.82,-872.15,-55.82,Near Expiry,bull,1,CE,15750.0,2021-07-01,62.5,31.25,13.0,,,,,,,,,,,
D1 ATM Weekly Buy,2021-07-07,2021-07-08,,,,25,-807.55,88.19,-895.74,-110.75,Near Expiry,bull,1,CE,15900.0,2021-07-08,32.35,0.05,12.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-07-13,2021-07-14,,,,25,192.05,93.44,98.61,5.77,Near Expiry,bull,1,CE,15800.0,2021-07-15,68.32,76.0,12.6,,,,,,,,,,,
D1 ATM Weekly Buy,2021-07-16,2021-07-19,,,,25,-2338.75,92.03,-2430.78,-83.24,Near Expiry,bull,3,CE,15900.0,2021-07-22,116.8,23.25,11.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-07-22,2021-07-26,,,,25,-957.49,95.94,-1053.43,-33.14,Near Expiry,bull,4,CE,15800.0,2021-07-29,127.13,88.83,11.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-02,2021-08-03,,,,25,4281.89,102.58,4179.31,237.2,Near Expiry,bull,1,CE,15900.0,2021-08-05,70.48,241.75,12.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-03,2021-08-04,,,,25,1551.72,95.62,1456.09,98.72,Near Expiry,bull,1,CE,16150.0,2021-08-05,59.0,121.07,13.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-04,2021-08-05,,,,25,-158.06,91.19,-249.26,-19.58,Near Expiry,bull,1,CE,16250.0,2021-08-05,50.92,44.6,13.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-05,2021-08-09,,,,25,-1613.52,94.18,-1707.7,-55.35,Near Expiry,bull,4,CE,16300.0,2021-08-12,123.41,58.87,12.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-09,2021-08-10,,,,25,-55.77,94.14,-149.91,-7.23,Near Expiry,bull,1,CE,16250.0,2021-08-12,82.88,80.65,12.6,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-10,2021-08-11,,,,25,-453.19,90.84,-544.02,-40.04,Near Expiry,bull,1,CE,16300.0,2021-08-12,54.34,36.21,12.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-11,2021-08-12,,,,25,704.64,91.83,612.81,67.69,Near Expiry,bull,1,CE,16300.0,2021-08-12,36.21,64.4,12.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-12,2021-08-16,,,,25,2636.76,104.05,2532.71,77.95,Near Expiry,bull,4,CE,16350.0,2021-08-19,129.96,235.43,12.4,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-16,2021-08-17,,,,25,370.96,95.85,275.11,11.96,Near Expiry,bull,1,CE,16550.0,2021-08-19,92.0,106.83,13.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-17,2021-08-18,,,,25,-1112.6,91.28,-1203.88,-62.93,Near Expiry,bull,1,CE,16600.0,2021-08-19,76.52,32.01,13.4,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-18,2021-08-20,,,,25,-1408.24,88.92,-1497.16,-106.22,Near Expiry,bull,2,CE,16550.0,2021-08-19,56.38,0.05,12.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-20,2021-08-23,,,,25,-375.9,97.21,-473.11,-14.88,Near Expiry,bull,3,CE,16450.0,2021-08-26,127.16,112.12,14.0,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-23,2021-08-24,,,,25,1633.67,97.96,1535.71,72.85,Near Expiry,bull,1,CE,16500.0,2021-08-26,84.32,149.67,13.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-24,2021-08-25,,,,25,-326.67,93.39,-420.07,-20.72,Near Expiry,bull,1,CE,16600.0,2021-08-26,81.09,68.03,13.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-25,2021-08-26,,,,25,-1023.21,88.45,-1111.66,-108.51,Near Expiry,bull,1,CE,16650.0,2021-08-26,40.98,0.05,13.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-26,2021-08-30,,,,25,4215.29,107.36,4107.93,128.09,Near Expiry,bull,4,CE,16650.0,2021-09-02,128.28,296.89,13.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-30,2021-08-31,,,,25,3149.04,100.63,3048.4,158.9,Near Expiry,bull,1,CE,16950.0,2021-09-02,76.74,202.7,13.3,,,,,,,,,,,
D1 ATM Weekly Buy,2021-08-31,2021-09-01,,,,25,-1119.6,90.52,-1210.13,-71.41,Near Expiry,bull,1,CE,17150.0,2021-09-02,67.79,23.0,14.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-01,2021-09-02,,,,25,2330.04,95.79,2234.25,218.25,Near Expiry,bull,1,CE,17100.0,2021-09-02,40.95,134.15,14.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-02,2021-09-06,,,,25,1001.71,101.19,900.53,26.03,Near Expiry,bull,4,CE,17250.0,2021-09-09,138.4,178.47,14.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-06,2021-09-07,,,,25,-675.85,93.28,-769.13,-34.69,Near Expiry,bull,1,CE,17400.0,2021-09-09,88.69,61.66,15.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-07,2021-09-08,,,,25,-756.84,92.86,-849.69,-39.59,Near Expiry,bull,1,CE,17350.0,2021-09-09,85.84,55.57,14.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-08,2021-09-09,,,,25,-907.95,89.95,-997.9,-71.83,Near Expiry,bull,1,CE,17350.0,2021-09-09,55.57,19.25,14.4,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-09,2021-09-13,,,,25,-1488.26,97.15,-1585.41,-40.9,Near Expiry,bull,4,CE,17350.0,2021-09-16,155.04,95.51,13.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-13,2021-09-14,,,,25,-157.47,94.99,-252.47,-10.57,Near Expiry,bull,1,CE,17350.0,2021-09-16,95.51,89.21,14.0,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-14,2021-09-15,,,,25,1760.74,96.43,1664.32,105.6,Near Expiry,bull,1,CE,17400.0,2021-09-16,63.04,133.47,13.6,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-15,2021-09-16,,,,25,1680.39,96.19,1584.21,101.74,Near Expiry,bull,1,CE,17500.0,2021-09-16,62.28,129.5,13.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-16,2021-09-20,,,,25,-2800.19,93.09,-2893.28,-82.03,Near Expiry,bull,4,CE,17650.0,2021-09-23,141.09,29.08,14.4,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-20,2021-09-21,,,,25,2033.26,101.29,1931.97,68.3,Near Expiry,bull,1,CE,17400.0,2021-09-23,113.15,194.48,17.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-21,2021-09-22,,,,25,-868.95,93.4,-962.35,-40.49,Near Expiry,bull,1,CE,17550.0,2021-09-23,95.07,60.31,16.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-22,2021-09-23,,,,25,5316.04,103.98,5212.06,345.7,Near Expiry,bull,1,CE,17550.0,2021-09-23,60.31,272.95,16.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-23,2021-09-27,,,,25,-882.53,101.18,-983.71,-21.06,Near Expiry,bull,4,CE,17800.0,2021-09-30,186.8,151.5,16.6,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-27,2021-09-28,,,,25,-1669.49,94.11,-1763.6,-56.9,Near Expiry,bull,1,CE,17850.0,2021-09-30,123.98,57.2,18.0,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-28,2021-09-29,,,,25,-1155.65,93.16,-1248.81,-50.13,Near Expiry,bull,1,CE,17750.0,2021-09-30,99.64,53.41,18.5,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-29,2021-09-30,,,,25,-1926.6,89.55,-2016.15,-104.58,Near Expiry,bull,1,CE,17700.0,2021-09-30,77.11,0.05,18.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-09-30,2021-10-04,,,,25,-876.26,102.29,-978.55,-19.61,Near Expiry,bull,4,CE,17600.0,2021-10-07,199.64,164.59,18.4,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-04,2021-10-05,,,,25,1442.72,99.51,1343.2,50.0,Near Expiry,bull,1,CE,17700.0,2021-10-07,107.46,165.17,16.7,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-05,2021-10-06,,,,25,-2156.96,91.11,-2248.08,-88.75,Near Expiry,bull,1,CE,17800.0,2021-10-07,101.32,15.04,16.4,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-07,2021-10-11,,,,25,864.02,103.16,760.86,18.43,Near Expiry,bull,4,CE,17800.0,2021-10-14,165.11,199.67,16.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-11,2021-10-12,,,,25,81.58,96.51,-14.93,-0.56,Near Expiry,bull,1,CE,17950.0,2021-10-14,107.21,110.47,16.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-12,2021-10-13,,,,25,2309.31,99.36,2209.95,105.99,Near Expiry,bull,1,CE,18000.0,2021-10-14,83.4,175.77,15.9,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-13,2021-10-14,,,,25,2993.35,99.62,2893.74,168.2,Near Expiry,bull,1,CE,18150.0,2021-10-14,68.82,188.55,16.1,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-14,2021-10-18,,,,25,752.6,102.95,649.65,15.7,Near Expiry,bull,4,CE,18350.0,2021-10-21,165.49,195.6,15.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-18,2021-10-19,,,,25,-1159.88,93.9,-1253.78,-46.25,Near Expiry,bull,1,CE,18500.0,2021-10-21,108.43,62.04,17.2,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-19,2021-10-20,,,,25,-2105.99,91.76,-2197.76,-81.66,Near Expiry,bull,1,CE,18400.0,2021-10-21,107.66,23.42,17.4,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-20,2021-10-21,,,,25,-2003.15,89.65,-2092.8,-104.41,Near Expiry,bull,1,CE,18250.0,2021-10-21,80.18,0.05,18.3,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-21,2021-10-25,,,,25,-2386.47,97.44,-2483.92,-54.73,Near Expiry,bull,4,CE,18200.0,2021-10-28,181.55,86.09,18.0,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-25,2021-10-26,,,,25,1443.29,99.58,1343.71,49.68,Near Expiry,bull,1,CE,18150.0,2021-10-28,108.19,165.92,17.6,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-26,2021-10-27,,,,25,-1388.73,92.96,-1481.69,-57.38,Near Expiry,bull,1,CE,18250.0,2021-10-28,103.3,47.75,16.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-10-27,2021-10-28,,,,25,-1781.76,89.38,-1871.13,-104.94,Near Expiry,bull,1,CE,18200.0,2021-10-28,71.32,0.05,16.8,,,,,,,,,,,
D1 ATM Weekly Buy,2021-12-16,2021-12-17,,,,25,-2731.78,94.99,-2826.76,-69.98,Stop Loss 50%,bull,1,CE,17250.0,2021-12-23,161.58,52.31,15.9,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-03,2022-01-04,,,,25,2274.54,100.5,2174.04,89.06,Near Expiry,bull,1,CE,17650.0,2022-01-06,97.64,188.62,16.5,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-04,2022-01-05,,,,25,1430.61,98.06,1332.56,58.8,Near Expiry,bull,1,CE,17800.0,2022-01-06,90.65,147.88,16.1,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-05,2022-01-06,,,,25,-1356.92,88.86,-1445.78,-106.45,Near Expiry,bull,1,CE,17950.0,2022-01-06,54.33,0.05,17.2,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-06,2022-01-10,,,,25,2632.7,108.75,2523.95,54.47,Near Expiry,bull,4,CE,17750.0,2022-01-13,185.34,290.65,18.0,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-10,2022-01-11,,,,25,179.88,97.96,81.92,2.69,Near Expiry,bull,1,CE,18000.0,2022-01-13,121.65,128.85,17.7,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-11,2022-01-12,,,,25,1946.77,100.06,1846.71,73.23,Near Expiry,bull,1,CE,18050.0,2022-01-13,100.88,178.75,17.8,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-12,2022-01-13,,,,25,-389.96,92.6,-482.56,-26.3,Near Expiry,bull,1,CE,18200.0,2022-01-13,73.4,57.8,17.2,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-13,2022-01-17,,,,25,-899.16,100.91,-1000.07,-21.74,Near Expiry,bull,4,CE,18250.0,2022-01-20,184.02,148.05,16.7,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-17,2022-01-18,,,,25,-2222.53,92.57,-2315.11,-77.07,Near Expiry,bull,1,CE,18300.0,2022-01-20,120.16,31.25,16.8,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-18,2022-01-19,,,,25,-2237.82,91.26,-2329.08,-88.63,Near Expiry,bull,1,CE,18100.0,2022-01-20,105.12,15.61,17.8,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-19,2022-01-20,,,,25,-1564.96,89.11,-1654.07,-105.61,Near Expiry,bull,1,CE,17950.0,2022-01-20,62.65,0.05,17.8,,,,,,,,,,,
D1 ATM Weekly Buy,2022-01-20,2022-01-24,,,,25,-4541.41,93.39,-4634.8,-97.92,Near Expiry,bull,4,CE,17750.0,2022-01-27,189.32,7.66,17.8,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-17,2022-03-21,,,,25,-3456.97,98.39,-3555.36,-64.58,Near Expiry,bull,4,CE,17300.0,2022-03-24,220.21,81.93,22.6,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-21,2022-03-22,,,,25,2441.81,106.69,2335.12,56.25,Near Expiry,bull,1,CE,17100.0,2022-03-24,166.04,263.71,24.6,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-22,2022-03-23,,,,25,-1704.41,94.9,-1799.31,-53.66,Near Expiry,bull,1,CE,17300.0,2022-03-24,134.14,65.96,24.1,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-23,2022-03-24,,,,25,-2211.1,89.9,-2301.0,-104.01,Near Expiry,bull,1,CE,17250.0,2022-03-24,88.49,0.05,24.8,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-24,2022-03-28,,,,25,-2332.97,103.41,-2436.38,-38.96,Near Expiry,bull,4,CE,17200.0,2022-03-31,250.17,156.85,23.9,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-28,2022-03-29,,,,25,746.23,102.2,644.03,16.42,Near Expiry,bull,1,CE,17200.0,2022-03-31,156.85,186.7,22.6,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-29,2022-03-30,,,,25,1842.51,99.76,1742.75,69.69,Near Expiry,bull,1,CE,17350.0,2022-03-31,100.02,173.73,21.3,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-30,2022-03-31,,,,25,-1898.47,89.52,-1987.99,-104.65,Near Expiry,bull,1,CE,17500.0,2022-03-31,75.99,0.05,20.6,,,,,,,,,,,
D1 ATM Weekly Buy,2022-03-31,2022-04-04,,,,25,9937.67,127.44,9810.23,180.88,Near Expiry,bull,4,CE,17450.0,2022-04-07,216.95,614.45,20.6,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-04,2022-04-05,,,,25,-1559.61,94.31,-1653.92,-53.55,Near Expiry,bull,1,CE,18050.0,2022-04-07,123.54,61.15,17.9,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-05,2022-04-06,,,,25,-2074.47,91.61,-2166.08,-82.47,Near Expiry,bull,1,CE,17950.0,2022-04-07,105.06,22.09,18.5,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-06,2022-04-07,,,,25,-1904.91,89.53,-1994.43,-104.63,Near Expiry,bull,1,CE,17800.0,2022-04-07,76.25,0.05,19.0,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-07,2022-04-11,,,,25,-1597.68,98.67,-1696.34,-38.64,Near Expiry,bull,4,CE,17650.0,2022-04-13,175.61,111.71,19.0,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-11,2022-04-12,,,,25,-2192.65,91.92,-2284.57,-81.81,Near Expiry,bull,1,CE,17650.0,2022-04-13,111.71,24.0,18.3,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-12,2022-04-13,,,,25,-1462.48,88.99,-1551.46,-105.99,Near Expiry,bull,1,CE,17550.0,2022-04-13,58.55,0.05,18.2,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-19,2022-04-20,,,,25,-2030.19,90.58,-2120.77,-92.41,Near Expiry,bear,1,PE,16950.0,2022-04-21,91.8,10.59,19.8,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-22,2022-04-25,,,,25,2588.15,104.93,2483.21,70.12,Near Expiry,bear,3,PE,17150.0,2022-04-28,141.65,245.18,18.4,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-25,2022-04-26,,,,25,-2647.06,91.96,-2739.03,-88.42,Near Expiry,bear,1,PE,16950.0,2022-04-28,123.91,18.03,21.3,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-26,2022-04-27,,,,25,2112.54,99.84,2012.7,85.62,Near Expiry,bear,1,PE,17200.0,2022-04-28,94.03,178.53,19.2,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-27,2022-04-28,,,,25,-1941.44,89.57,-2031.01,-104.55,Near Expiry,bear,1,PE,17050.0,2022-04-28,77.71,0.05,20.6,,,,,,,,,,,
D1 ATM Weekly Buy,2022-04-28,2022-05-02,,,,25,1336.73,105.16,1231.58,27.93,Near Expiry,sideways,4,PE,17250.0,2022-05-05,176.4,229.86,19.4,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-02,2022-05-04,,,,25,6498.31,110.93,6387.38,229.15,Near Expiry,bear,2,PE,17050.0,2022-05-05,111.5,371.43,20.3,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-04,2022-05-05,,,,25,-1724.99,90.78,-1815.77,-84.11,Near Expiry,bear,1,PE,16700.0,2022-05-05,86.35,17.35,21.9,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-05,2022-05-09,,,,25,5579.21,115.2,5464.01,117.98,Near Expiry,bear,4,PE,16700.0,2022-05-12,185.26,408.43,20.3,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-09,2022-05-10,,,,25,293.29,98.46,194.83,6.25,Near Expiry,bear,1,PE,16300.0,2022-05-12,124.64,136.37,22.0,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-10,2022-05-11,,,,25,365.48,97.29,268.19,9.84,Near Expiry,bear,1,PE,16250.0,2022-05-12,109.05,123.67,22.3,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-11,2022-05-12,,,,25,6866.29,107.97,6758.32,401.4,Near Expiry,bear,1,PE,16150.0,2022-05-12,67.35,342.0,22.8,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-12,2022-05-16,,,,25,-2045.0,99.61,-2144.62,-43.28,Near Expiry,bear,4,PE,15800.0,2022-05-19,198.21,116.41,24.3,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-16,2022-05-17,,,,25,-3321.76,91.87,-3413.63,-97.42,Near Expiry,bear,1,PE,15850.0,2022-05-19,140.16,7.29,24.5,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-17,2022-05-18,,,,25,-566.64,94.63,-661.27,-25.99,Near Expiry,bear,1,PE,16250.0,2022-05-19,101.76,79.09,22.7,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-18,2022-05-19,,,,25,9037.69,113.72,8923.97,451.32,Near Expiry,bear,1,PE,16250.0,2022-05-19,79.09,440.6,22.3,,,,,,,,,,,
D1 ATM Weekly Buy,2022-05-19,2022-05-20,,,,25,-4046.7,95.39,-4142.09,-82.81,Stop Loss 50%,bear,1,PE,15800.0,2022-05-26,200.08,38.21,24.6,,,,,,,,,,,
