strategy,instrument,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,pnl,pnl_pct,cost_stt,cost_txn,cost_dp,cost_stamp,cost_gst,reason,regime,duration
BB Squeeze Breakout,UPL,2025-12-22,2026-01-09,776.94,771.31,80,-449.93,152.99,-602.92,-0.97,123.86,3.68,15.34,9.32,0.6622,Signal,bull,18
BB Squeeze Breakout,UltraCemco,2005-08-12,2005-08-24,381.39,362.05,249,-4816.01,221.38,-5037.39,-5.3,185.12,5.5,15.34,14.25,0.9896,StopLoss,bull,12
BB Squeeze Breakout,UltraCemco,2005-09-20,2005-09-22,439.63,417.34,205,-4570.43,210.87,-4781.3,-5.31,175.68,5.22,15.34,13.52,0.9392,StopLoss,bull,2
BB Squeeze Breakout,UltraCemco,2006-01-06,2006-02-08,428.32,505.17,200,15369.01,221.62,15147.39,17.68,186.7,5.54,15.34,12.85,0.9981,TakeProfit,bull,33
BB Squeeze Breakout,UltraCemco,2006-02-08,2006-02-20,510.91,485.0,195,-5052.37,231.49,-5283.86,-5.3,194.2,5.77,15.34,14.94,1.0382,StopLoss,bull,12
BB Squeeze Breakout,UltraCemco,2006-03-01,2006-04-03,533.76,629.52,178,17045.6,244.12,16801.48,17.68,207.06,6.15,15.34,14.25,1.107,TakeProfit,bull,33
BB Squeeze Breakout,UltraCemco,2006-04-03,2006-04-24,636.74,750.97,174,19877.18,282.12,19595.06,17.69,241.46,7.17,15.34,16.62,1.2909,TakeProfit,bull,21
BB Squeeze Breakout,UltraCemco,2006-04-26,2006-04-27,786.5,746.62,164,-6541.22,295.18,-6836.4,-5.3,251.43,7.47,15.34,19.35,1.3442,StopLoss,bull,1
BB Squeeze Breakout,UltraCemco,2006-09-14,2006-10-18,751.63,798.69,163,7670.86,295.53,7375.33,6.02,252.7,7.51,15.34,18.38,1.3509,Signal,bull,34
BB Squeeze Breakout,UltraCemco,2006-11-15,2006-11-17,841.73,799.04,154,-6573.65,296.57,-6870.22,-5.3,252.68,7.5,15.34,19.44,1.3508,StopLoss,bull,2
BB Squeeze Breakout,UltraCemco,2006-12-04,2006-12-29,859.6,1013.82,143,22053.57,311.33,21742.24,17.69,267.9,7.96,15.34,18.44,1.4322,TakeProfit,bull,25
BB Squeeze Breakout,UltraCemco,2007-04-20,2007-04-24,773.85,734.6,186,-7299.32,327.61,-7626.93,-5.3,280.57,8.33,15.34,21.59,1.4999,StopLoss,bear,4
BB Squeeze Breakout,UltraCemco,2007-06-28,2007-07-25,799.99,846.25,171,7910.07,327.52,7582.55,5.54,281.51,8.36,15.34,20.52,1.5049,Signal,sideways,27
BB Squeeze Breakout,UltraCemco,2007-09-03,2007-10-12,872.1,1028.56,165,25816.42,361.84,25454.58,17.69,313.61,9.31,15.34,21.58,1.6766,TakeProfit,bull,39
BB Squeeze Breakout,UltraCemco,2008-04-22,2008-04-24,760.2,721.65,221,-8519.87,379.83,-8899.7,-5.3,327.49,9.73,15.34,25.2,1.7507,StopLoss,bear,2
BB Squeeze Breakout,UltraCemco,2008-07-31,2008-08-21,535.19,548.37,298,3926.97,373.8,3553.17,2.23,322.9,9.59,15.34,23.92,1.7262,Signal,bear,21
BB Squeeze Breakout,UltraCemco,2008-12-16,2008-12-18,343.07,325.67,476,-8281.39,369.63,-8651.02,-5.3,318.32,9.45,15.34,24.5,1.7017,StopLoss,bear,2
BB Squeeze Breakout,UltraCemco,2009-01-06,2009-01-07,398.07,377.88,389,-7852.74,351.29,-8204.03,-5.3,301.84,8.96,15.34,23.23,1.6137,StopLoss,bear,1
BB Squeeze Breakout,UltraCemco,2009-02-25,2009-03-23,408.69,482.01,360,26396.1,369.62,26026.48,17.69,320.65,9.52,15.34,22.07,1.7142,TakeProfit,bear,26
BB Squeeze Breakout,UltraCemco,2009-03-27,2009-05-07,490.81,518.54,350,9702.84,407.11,9295.73,5.41,353.27,10.49,15.34,25.77,1.8886,Signal,bull,41
BB Squeeze Breakout,UltraCemco,2009-05-18,2009-05-19,603.45,572.85,299,-9150.2,406.8,-9557.0,-5.3,351.72,10.45,15.34,27.06,1.8803,StopLoss,bull,1
BB Squeeze Breakout,UltraCemco,2009-05-19,2009-06-01,593.44,699.91,289,30769.43,428.31,30341.12,17.69,373.78,11.1,15.34,25.73,1.9982,TakeProfit,bull,13
BB Squeeze Breakout,UltraCemco,2009-07-20,2009-07-21,721.13,850.51,278,35967.31,498.08,35469.23,17.69,436.92,12.98,15.34,30.07,2.3358,TakeProfit,bull,1
BB Squeeze Breakout,UltraCemco,2009-07-21,2009-07-23,724.64,687.89,323,-11869.66,523.14,-12392.8,-5.29,456.25,13.55,15.34,35.11,2.4391,StopLoss,bull,2
BB Squeeze Breakout,UltraCemco,2009-09-18,2009-09-24,733.6,696.4,303,-11272.46,497.59,-11770.05,-5.3,433.29,12.87,15.34,33.34,2.3164,StopLoss,bull,6
BB Squeeze Breakout,UltraCemco,2009-09-30,2009-10-21,746.77,751.34,283,1293.82,486.29,807.53,0.38,423.97,12.59,15.34,31.7,2.2665,Signal,bull,21
BB Squeeze Breakout,UltraCemco,2009-11-20,2010-01-04,739.16,871.77,286,37927.22,524.38,37402.84,17.69,460.73,13.68,15.34,31.71,2.463,TakeProfit,bull,45
BB Squeeze Breakout,UltraCemco,2010-01-04,2010-01-21,902.27,882.06,274,-5538.89,558.95,-6097.84,-2.47,488.91,14.52,15.34,37.08,2.6137,Signal,bull,17
BB Squeeze Breakout,UltraCemco,2010-02-16,2010-03-25,974.28,1013.56,248,9742.7,562.34,9180.36,3.8,492.98,14.64,15.34,36.24,2.6355,Signal,bull,37
BB Squeeze Breakout,UltraCemco,2010-06-10,2010-06-24,916.93,887.93,273,-7917.56,563.38,-8480.94,-3.39,492.73,14.63,15.34,37.55,2.6341,Signal,bull,14
BB Squeeze Breakout,UltraCemco,2010-08-09,2010-08-31,845.35,847.33,286,563.88,553.16,10.72,0.0,484.11,14.38,15.34,36.27,2.588,Signal,bear,22
BB Squeeze Breakout,UltraCemco,2010-09-07,2010-10-25,934.35,1030.87,259,24998.74,578.98,24419.76,10.09,508.99,15.12,15.34,36.3,2.7211,Signal,sideways,48
BB Squeeze Breakout,UltraCemco,2011-03-08,2011-04-15,963.35,1005.1,275,11482.82,615.91,10866.91,4.1,541.32,16.08,15.34,39.74,2.8939,Signal,sideways,38
BB Squeeze Breakout,UltraCemco,2011-06-14,2011-06-16,985.29,935.32,280,-13990.64,613.88,-14604.52,-5.29,537.77,15.97,15.34,41.38,2.8749,StopLoss,bull,2
BB Squeeze Breakout,UltraCemco,2011-08-23,2011-10-03,996.76,1039.11,263,11138.33,609.39,10528.94,4.02,535.43,15.9,15.34,39.32,2.8624,Signal,sideways,41
BB Squeeze Breakout,UltraCemco,2011-10-28,2011-11-18,1100.49,1072.2,247,-6988.16,612.11,-7600.27,-2.8,536.66,15.94,15.34,40.77,2.869,Signal,bull,21
BB Squeeze Breakout,UltraCemco,2011-12-07,2011-12-12,1153.32,1094.84,229,-13393.75,588.34,-13982.09,-5.29,514.83,15.29,15.34,39.62,2.7523,StopLoss,bull,5
BB Squeeze Breakout,UltraCemco,2012-01-20,2012-02-15,1147.13,1352.94,219,45071.81,620.28,44451.53,17.69,547.52,16.26,15.34,37.68,2.927,TakeProfit,bull,26
BB Squeeze Breakout,UltraCemco,2012-06-01,2012-06-05,1385.73,1315.45,212,-14898.04,652.7,-15550.74,-5.29,572.65,17.01,15.34,44.07,3.0614,StopLoss,bull,4
BB Squeeze Breakout,UltraCemco,2012-06-28,2012-09-03,1432.8,1580.05,194,28567.4,662.59,27904.81,10.04,584.49,17.36,15.34,41.69,3.1247,Signal,bull,67
BB Squeeze Breakout,UltraCemco,2012-09-18,2012-10-30,1713.85,1909.44,178,34815.31,729.29,34086.02,11.17,644.95,19.15,15.34,45.76,3.4479,Signal,bull,42
BB Squeeze Breakout,UltraCemco,2014-02-21,2014-03-28,1717.1,2025.16,196,60380.65,825.74,59554.91,17.7,733.48,21.78,15.34,50.48,3.9212,TakeProfit,sideways,35
BB Squeeze Breakout,UltraCemco,2014-03-28,2014-04-25,2048.27,1981.89,192,-12744.2,876.01,-13620.21,-3.46,773.79,22.98,15.34,58.99,4.1367,Signal,bull,28
BB Squeeze Breakout,UltraCemco,2014-05-16,2014-05-26,2226.71,2113.79,171,-19309.65,841.43,-20151.08,-5.29,742.22,22.04,15.34,57.12,3.9679,StopLoss,bull,10
BB Squeeze Breakout,UltraCemco,2014-06-05,2014-06-26,2511.33,2558.9,144,6850.09,826.01,6024.08,1.67,730.11,21.68,15.34,54.24,3.9032,Signal,bull,21
BB Squeeze Breakout,UltraCemco,2014-08-05,2014-08-08,2492.62,2366.21,147,-18581.82,810.3,-19392.12,-5.29,714.25,21.21,15.34,54.96,3.8184,StopLoss,bull,3
BB Squeeze Breakout,UltraCemco,2014-08-19,2014-08-26,2603.02,2471.01,134,-17688.74,772.09,-18460.83,-5.29,679.92,20.19,15.34,52.32,3.6349,StopLoss,bull,7
BB Squeeze Breakout,UltraCemco,2014-12-15,2014-12-16,2428.85,2376.83,136,-7075.12,742.02,-7817.14,-2.37,653.57,19.41,15.34,49.55,3.494,Signal,bull,1
BB Squeeze Breakout,UltraCemco,2014-12-23,2015-01-15,2436.32,2873.42,133,58134.31,795.6,57338.71,17.7,706.2,20.97,15.34,48.6,3.7753,TakeProfit,bull,23
BB Squeeze Breakout,UltraCemco,2015-01-15,2015-02-06,2951.97,2877.57,128,-9523.53,845.1,-10368.63,-2.74,746.18,22.16,15.34,56.68,3.9891,Signal,bull,22
BB Squeeze Breakout,UltraCemco,2015-03-02,2015-03-05,3226.53,3062.91,114,-18653.3,813.35,-19466.65,-5.29,717.0,21.29,15.34,55.17,3.8331,StopLoss,bull,3
BB Squeeze Breakout,UltraCemco,2015-05-18,2015-06-03,2776.8,2708.03,126,-8665.76,783.82,-9449.58,-2.7,691.09,20.53,15.34,52.48,3.6946,Signal,bull,16
BB Squeeze Breakout,UltraCemco,2015-06-30,2015-07-27,2866.18,2997.85,119,15668.79,789.48,14879.31,4.36,697.82,20.73,15.34,51.16,3.7305,Signal,bull,27
BB Squeeze Breakout,UltraCemco,2016-01-29,2016-02-11,2727.35,2589.04,130,-17980.38,784.57,-18764.95,-5.29,691.13,20.53,15.34,53.18,3.6948,StopLoss,bear,13
BB Squeeze Breakout,UltraCemco,2016-02-22,2016-02-24,2807.05,2683.61,120,-14813.11,748.5,-15561.61,-4.62,658.88,19.57,15.34,50.53,3.5224,Signal,bear,2
BB Squeeze Breakout,UltraCemco,2016-03-02,2016-04-27,2854.97,3062.02,113,23396.7,756.45,22640.25,7.02,668.62,19.86,15.34,48.39,3.5744,Signal,sideways,56
BB Squeeze Breakout,UltraCemco,2016-06-07,2016-06-24,3202.55,3156.18,107,-4961.7,771.65,-5733.35,-1.67,680.38,20.21,15.34,51.4,3.6373,Signal,bull,17
BB Squeeze Breakout,UltraCemco,2016-07-12,2016-09-07,3358.17,3960.66,101,60851.44,832.06,60019.38,17.7,739.2,21.95,15.34,50.88,3.9518,TakeProfit,bull,57
BB Squeeze Breakout,UltraCemco,2017-01-18,2017-03-01,3371.99,3589.35,117,25431.45,918.35,24513.1,6.21,814.48,24.19,15.34,59.18,4.3542,Signal,sideways,42
BB Squeeze Breakout,UltraCemco,2017-03-14,2017-04-17,3850.88,3847.89,109,-325.11,947.72,-1272.83,-0.3,839.17,24.92,15.34,62.96,4.4862,Signal,bull,34
BB Squeeze Breakout,UltraCemco,2017-04-25,2017-05-22,4085.31,4107.39,102,2252.57,943.62,1308.95,0.31,835.66,24.82,15.34,62.51,4.4674,Signal,bull,27
BB Squeeze Breakout,UltraCemco,2017-07-17,2017-07-25,4197.0,3984.16,100,-21284.06,925.9,-22209.96,-5.29,818.12,24.3,15.34,62.96,4.3737,StopLoss,bull,8
BB Squeeze Breakout,UltraCemco,2017-09-05,2017-09-22,3955.77,3857.07,100,-9870.25,884.12,-10754.37,-2.72,781.28,23.2,15.34,59.34,4.1767,Signal,bull,17
BB Squeeze Breakout,UltraCemco,2017-10-23,2017-11-15,4059.25,4153.22,95,8927.19,881.49,8045.7,2.09,780.19,23.17,15.34,57.84,4.1709,Signal,bull,23
BB Squeeze Breakout,UltraCemco,2018-01-08,2018-01-19,4271.86,4146.76,92,-11509.55,876.72,-12386.27,-3.15,774.51,23.0,15.34,58.95,4.1405,Signal,bull,11
BB Squeeze Breakout,UltraCemco,2018-03-14,2018-03-16,4083.58,3876.49,94,-19466.32,848.14,-20314.46,-5.29,748.25,22.22,15.34,57.58,4.0001,StopLoss,bull,2
BB Squeeze Breakout,UltraCemco,2018-04-19,2018-05-03,3961.17,3852.97,92,-9955.08,814.82,-10769.9,-2.96,718.9,21.35,15.34,54.66,3.8432,Signal,bear,14
BB Squeeze Breakout,UltraCemco,2018-06-26,2018-09-04,3706.96,4062.37,95,33764.66,832.86,32931.8,9.35,738.09,21.92,15.34,52.82,3.9458,Signal,sideways,70
BB Squeeze Breakout,UltraCemco,2019-02-25,2019-03-25,3597.42,3743.18,107,15595.52,886.84,14708.68,3.82,785.44,23.33,15.34,57.74,4.199,Signal,sideways,28
BB Squeeze Breakout,UltraCemco,2019-04-05,2019-05-13,4056.03,4195.14,98,13632.35,912.73,12719.62,3.2,808.61,24.02,15.34,59.62,4.3229,Signal,sideways,38
BB Squeeze Breakout,UltraCemco,2019-09-20,2019-10-04,4143.33,3933.21,99,-20801.76,905.27,-21707.03,-5.29,799.58,23.75,15.34,61.53,4.2745,StopLoss,bull,14
BB Squeeze Breakout,UltraCemco,2019-11-28,2019-12-10,4167.64,3956.29,93,-19655.69,856.24,-20511.93,-5.29,755.53,22.44,15.34,58.14,4.039,StopLoss,bear,12
BB Squeeze Breakout,UltraCemco,2020-01-02,2020-01-31,4119.22,4281.17,90,14575.43,854.24,13721.19,3.7,756.03,22.45,15.34,55.61,4.0418,Signal,sideways,29
BB Squeeze Breakout,UltraCemco,2020-05-26,2020-06-11,3673.99,3591.7,104,-8558.62,855.52,-9414.14,-2.46,755.63,22.44,15.34,57.31,4.0396,Signal,bear,16
BB Squeeze Breakout,UltraCemco,2020-07-28,2020-08-27,4013.98,3935.86,93,-7264.83,837.32,-8102.15,-2.17,739.33,21.96,15.34,55.99,3.9525,Signal,sideways,30
BB Squeeze Breakout,UltraCemco,2020-09-29,2020-11-11,3954.35,4663.8,93,65978.86,900.88,65077.98,17.7,801.49,23.8,15.34,55.16,4.2848,TakeProfit,bull,43
BB Squeeze Breakout,UltraCemco,2020-11-11,2021-01-11,4695.85,5538.33,91,76665.83,1044.32,75621.51,17.7,931.31,27.66,15.34,64.1,4.9788,TakeProfit,bull,61
BB Squeeze Breakout,UltraCemco,2021-01-11,2021-01-18,5474.53,5196.9,91,-25264.06,1096.17,-26360.23,-5.29,971.1,28.84,15.34,74.73,5.1915,StopLoss,bull,7
BB Squeeze Breakout,UltraCemco,2021-02-02,2021-02-26,5961.12,5946.85,80,-1141.87,1073.85,-2215.72,-0.46,952.64,28.29,15.34,71.53,5.0928,Signal,bull,24
BB Squeeze Breakout,UltraCemco,2021-03-05,2021-03-18,6629.65,6293.45,71,-23870.65,1036.56,-24907.21,-5.29,917.54,27.25,15.34,70.61,4.9052,StopLoss,bull,13
BB Squeeze Breakout,UltraCemco,2021-05-18,2021-06-16,6476.53,6406.26,69,-4848.63,1003.33,-5851.96,-1.31,888.91,26.4,15.34,67.03,4.7521,Signal,bull,29
BB Squeeze Breakout,UltraCemco,2021-06-22,2021-07-01,6677.01,6522.81,66,-10177.39,984.03,-11161.42,-2.53,871.19,25.87,15.34,66.1,4.6574,Signal,bull,9
BB Squeeze Breakout,UltraCemco,2021-07-12,2021-08-10,6905.58,7304.09,63,25105.93,1008.08,24097.85,5.54,895.21,26.59,15.34,65.26,4.7858,Signal,bull,29
BB Squeeze Breakout,UltraCemco,2021-09-02,2021-09-17,7779.58,7536.38,58,-14105.28,1003.37,-15108.65,-3.35,888.33,26.38,15.34,67.68,4.749,Signal,bull,15
BB Squeeze Breakout,UltraCemco,2021-10-29,2021-11-22,7469.77,7479.65,59,582.96,995.26,-412.3,-0.09,882.02,26.2,15.34,66.11,4.7153,Signal,bull,24
BB Squeeze Breakout,UltraCemco,2021-12-31,2022-01-19,7425.75,7265.25,59,-9469.98,979.07,-10449.05,-2.38,866.77,25.74,15.34,65.72,4.6337,Signal,bull,19
BB Squeeze Breakout,UltraCemco,2022-07-06,2022-08-22,5701.14,6356.63,76,49816.83,1029.76,48787.07,11.26,916.39,27.22,15.34,64.99,4.899,Signal,bear,47
BB Squeeze Breakout,UltraCemco,2022-09-08,2022-09-16,6807.83,6462.59,70,-24166.95,1049.24,-25216.19,-5.29,928.93,27.59,15.34,71.48,4.9661,StopLoss,sideways,8
BB Squeeze Breakout,UltraCemco,2022-10-19,2022-12-16,6295.0,6893.86,72,43117.46,1067.15,42050.31,9.28,949.6,28.2,15.34,67.99,5.0766,Signal,bull,58
BB Squeeze Breakout,UltraCemco,2023-01-12,2023-01-23,7037.75,6732.33,70,-21380.06,1087.89,-22467.95,-4.56,963.91,28.63,15.34,73.9,5.153,Signal,bull,11
BB Squeeze Breakout,UltraCemco,2023-03-22,2023-04-19,7277.12,7387.06,65,7145.58,1073.82,6071.76,1.28,953.17,28.31,15.34,70.95,5.0957,Signal,bull,28
BB Squeeze Breakout,UltraCemco,2023-05-30,2023-06-23,7774.26,7941.68,61,10212.85,1079.7,9133.15,1.93,958.67,28.47,15.34,71.13,5.1251,Signal,bull,24
BB Squeeze Breakout,UltraCemco,2023-09-04,2023-09-21,8482.45,8208.38,57,-15622.27,1073.54,-16695.81,-3.45,951.38,28.26,15.34,72.52,5.0861,Signal,bull,17
BB Squeeze Breakout,UltraCemco,2023-10-19,2023-10-25,8419.2,8151.9,56,-14968.7,1047.49,-16016.19,-3.4,927.98,27.56,15.34,70.72,4.961,Signal,bull,6
BB Squeeze Breakout,UltraCemco,2023-11-06,2023-11-24,8540.17,8447.96,53,-4887.33,1016.06,-5903.39,-1.3,900.37,26.74,15.34,67.89,4.8134,Signal,bull,18
BB Squeeze Breakout,UltraCemco,2023-11-30,2024-01-05,8898.64,9889.34,50,49534.88,1055.34,48479.54,10.9,939.4,27.9,15.34,66.74,5.022,Signal,bull,36
BB Squeeze Breakout,UltraCemco,2024-05-23,2024-06-04,10051.93,9542.17,49,-24978.17,1083.94,-26062.11,-5.29,960.11,28.52,15.34,73.88,5.1328,StopLoss,bull,12
BB Squeeze Breakout,UltraCemco,2024-06-10,2024-07-19,10699.98,11115.87,44,18299.15,1080.46,17218.69,3.66,959.9,28.51,15.34,70.62,5.1316,Signal,bull,39
BB Squeeze Breakout,UltraCemco,2024-08-01,2024-08-05,11914.97,11310.73,41,-24773.75,1075.2,-25848.95,-5.29,952.25,28.28,15.34,73.28,5.0907,StopLoss,bull,4
BB Squeeze Breakout,UltraCemco,2024-09-04,2024-10-04,11513.26,11372.44,40,-5632.95,1032.85,-6665.8,-1.45,915.43,27.19,15.34,69.08,4.8939,Signal,bull,30
BB Squeeze Breakout,UltraCemco,2024-12-02,2024-12-20,11580.97,11345.17,39,-9195.85,1009.44,-10205.29,-2.26,894.12,26.56,15.34,67.75,4.78,Signal,bull,18
BB Squeeze Breakout,UltraCemco,2025-03-25,2025-04-30,11354.94,11561.89,39,8071.31,1007.74,7063.57,1.6,893.76,26.54,15.34,66.43,4.778,Signal,sideways,36
BB Squeeze Breakout,UltraCemco,2025-06-25,2025-07-23,11664.93,12287.92,39,24296.92,1051.41,23245.51,5.11,934.16,27.74,15.34,68.24,4.994,Signal,bull,28
BB Squeeze Breakout,UltraCemco,2025-08-18,2025-09-09,12771.38,12565.71,37,-7609.73,1057.49,-8667.22,-1.83,937.47,27.84,15.34,70.88,5.0117,Signal,bull,22
BB Squeeze Breakout,UltraCemco,2026-01-05,2026-02-19,12093.04,12681.66,38,22367.28,1059.64,21307.64,4.64,941.44,27.96,15.34,68.93,5.0329,Signal,sideways,45
BB Squeeze Breakout,Wipro,2005-09-02,2005-09-22,33.03,31.36,2875,-4816.19,221.38,-5037.57,-5.3,185.12,5.5,15.34,14.25,0.9897,StopLoss,bull,20
BB Squeeze Breakout,Wipro,2005-10-04,2005-10-17,35.39,33.59,2549,-4574.68,211.05,-4785.73,-5.31,175.84,5.22,15.34,13.53,0.94,StopLoss,bull,13
BB Squeeze Breakout,Wipro,2005-11-11,2006-01-04,35.67,42.07,2401,15364.3,221.55,15142.75,17.68,186.64,5.54,15.34,12.85,0.9978,TakeProfit,bull,54
BB Squeeze Breakout,Wipro,2006-01-04,2006-01-06,42.46,40.31,2356,-5072.91,232.37,-5305.28,-5.3,194.99,5.79,15.34,15.0,1.0424,StopLoss,bull,2
BB Squeeze Breakout,Wipro,2006-01-20,2006-02-14,44.02,43.31,2158,-1531.4,224.82,-1756.22,-1.85,188.44,5.6,15.34,14.25,1.0074,Signal,bull,25
BB Squeeze Breakout,Wipro,2006-03-20,2006-03-22,48.04,46.06,1943,-3844.86,218.75,-4063.61,-4.35,182.82,5.43,15.34,14.0,0.9774,Signal,bull,2
BB Squeeze Breakout,Wipro,2006-03-30,2006-04-07,50.29,47.74,1779,-4537.15,209.45,-4746.6,-5.31,174.4,5.18,15.34,13.42,0.9323,StopLoss,bull,8
BB Squeeze Breakout,Wipro,2006-06-29,2006-07-07,44.29,42.05,1918,-4308.22,199.65,-4507.87,-5.31,165.6,4.92,15.34,12.74,0.8853,StopLoss,bull,8
BB Squeeze Breakout,Wipro,2006-08-29,2006-09-07,46.87,45.62,1721,-2150.37,192.35,-2342.72,-2.9,159.18,4.73,15.34,12.1,0.851,Signal,bull,9
BB Squeeze Breakout,Wipro,2006-10-12,2006-10-31,48.62,47.95,1613,-1077.07,188.5,-1265.57,-1.61,155.78,4.63,15.34,11.76,0.8328,Signal,bull,19
BB Squeeze Breakout,Wipro,2006-11-21,2006-12-11,50.77,50.53,1521,-361.73,186.55,-548.28,-0.71,154.07,4.58,15.34,11.58,0.8237,Signal,bull,20
BB Squeeze Breakout,Wipro,2007-02-15,2007-02-22,60.37,57.31,1271,-3891.25,181.81,-4073.06,-5.31,149.57,4.44,15.34,11.51,0.7996,StopLoss,bull,7
BB Squeeze Breakout,Wipro,2007-10-09,2007-10-17,44.06,41.83,1653,-3693.51,173.35,-3866.86,-5.31,141.97,4.22,15.34,10.92,0.759,StopLoss,bear,8
BB Squeeze Breakout,Wipro,2007-12-04,2007-12-07,45.08,42.79,1535,-3508.81,165.45,-3674.26,-5.31,134.87,4.01,15.34,10.38,0.721,StopLoss,bear,3
BB Squeeze Breakout,Wipro,2007-12-24,2007-12-28,48.4,45.95,1357,-3331.05,157.85,-3488.9,-5.31,128.04,3.8,15.34,9.85,0.6845,StopLoss,sideways,4
BB Squeeze Breakout,Wipro,2008-04-29,2008-05-23,43.33,43.48,1440,223.98,154.22,69.76,0.11,125.01,3.71,15.34,9.36,0.6683,Signal,sideways,24
BB Squeeze Breakout,Wipro,2008-12-10,2008-12-11,23.84,22.63,2620,-3167.4,150.85,-3318.25,-5.31,121.75,3.62,15.34,9.37,0.6509,StopLoss,bear,1
BB Squeeze Breakout,Wipro,2009-03-26,2009-03-30,23.31,22.13,2544,-3007.25,143.99,-3151.24,-5.31,115.59,3.43,15.34,8.9,0.618,StopLoss,bear,4
BB Squeeze Breakout,Wipro,2009-04-02,2009-04-15,24.64,23.39,2285,-2855.44,137.5,-2992.94,-5.32,109.76,3.26,15.34,8.45,0.5868,StopLoss,bear,13
BB Squeeze Breakout,Wipro,2009-04-23,2009-05-05,28.55,33.67,1873,9592.62,144.09,9448.53,17.67,116.53,3.46,15.34,8.02,0.623,TakeProfit,sideways,12
BB Squeeze Breakout,Wipro,2009-05-05,2009-05-11,33.71,32.0,1852,-3166.05,150.79,-3316.84,-5.31,121.7,3.61,15.34,9.36,0.6506,StopLoss,sideways,6
BB Squeeze Breakout,Wipro,2009-06-10,2009-06-12,39.44,37.44,1503,-3006.12,143.95,-3150.07,-5.31,115.55,3.43,15.34,8.89,0.6177,StopLoss,bull,2
BB Squeeze Breakout,Wipro,2009-07-14,2009-07-20,36.91,43.53,1525,10098.28,150.88,9947.4,17.67,122.67,3.64,15.34,8.44,0.6558,TakeProfit,bull,6
BB Squeeze Breakout,Wipro,2009-07-20,2009-08-25,42.4,50.01,1550,11790.52,173.59,11616.93,17.68,143.23,4.25,15.34,9.86,0.7657,TakeProfit,bull,36
BB Squeeze Breakout,Wipro,2009-08-26,2009-10-08,51.35,52.05,1495,1045.42,187.01,858.41,1.12,154.58,4.59,15.34,11.52,0.8264,Signal,bull,43
BB Squeeze Breakout,Wipro,2009-10-28,2009-11-03,57.68,54.76,1345,-3934.55,183.67,-4118.22,-5.31,151.24,4.49,15.34,11.64,0.8085,StopLoss,bull,6
BB Squeeze Breakout,Wipro,2009-12-16,2010-01-08,61.87,61.53,1191,-402.71,178.65,-581.36,-0.79,146.96,4.36,15.34,11.05,0.7856,Signal,bull,23
BB Squeeze Breakout,Wipro,2010-01-14,2010-01-22,68.32,64.86,1070,-3707.38,173.95,-3881.33,-5.31,142.5,4.23,15.34,10.97,0.7618,StopLoss,bull,8
BB Squeeze Breakout,Wipro,2010-03-02,2010-03-30,64.65,64.62,1074,-34.8,169.59,-204.39,-0.29,138.83,4.12,15.34,10.42,0.7422,Signal,bull,28
BB Squeeze Breakout,Wipro,2010-06-14,2010-06-25,62.16,60.29,1114,-2074.01,167.05,-2241.06,-3.24,136.41,4.05,15.34,10.39,0.7292,Signal,bull,11
BB Squeeze Breakout,Wipro,2010-08-04,2010-08-12,66.48,63.11,1009,-3401.6,160.87,-3562.47,-5.31,130.75,3.88,15.34,10.06,0.699,StopLoss,bull,8
BB Squeeze Breakout,Wipro,2010-09-15,2010-10-22,66.36,69.52,960,3036.36,160.05,2876.31,4.51,130.45,3.87,15.34,9.56,0.6974,Signal,bull,37
BB Squeeze Breakout,Wipro,2010-12-10,2011-01-07,69.91,73.87,950,3759.1,166.82,3592.28,5.41,136.59,4.06,15.34,9.96,0.7302,Signal,bull,28
BB Squeeze Breakout,Wipro,2011-02-21,2011-02-24,70.24,66.68,995,-3544.32,166.97,-3711.29,-5.31,136.24,4.05,15.34,10.48,0.7283,StopLoss,bull,3
BB Squeeze Breakout,Wipro,2011-03-28,2011-04-15,71.93,69.98,922,-1801.91,160.84,-1962.75,-2.96,130.84,3.89,15.34,9.95,0.6995,Signal,bull,18
BB Squeeze Breakout,Wipro,2011-09-15,2011-10-03,54.75,51.97,1178,-3270.58,155.26,-3425.84,-5.31,125.71,3.73,15.34,9.67,0.6721,StopLoss,bear,18
BB Squeeze Breakout,Wipro,2011-10-14,2011-10-18,57.12,54.22,1072,-3105.35,148.19,-3253.54,-5.31,119.36,3.55,15.34,9.19,0.6381,StopLoss,bear,4
BB Squeeze Breakout,Wipro,2011-10-25,2011-11-17,58.51,57.75,993,-759.95,143.66,-903.61,-1.56,115.45,3.43,15.34,8.72,0.6172,Signal,bear,23
BB Squeeze Breakout,Wipro,2011-12-07,2011-12-28,63.54,62.37,901,-1054.96,141.45,-1196.41,-2.09,113.44,3.37,15.34,8.59,0.6064,Signal,sideways,21
BB Squeeze Breakout,Wipro,2012-02-09,2012-02-27,70.4,66.83,797,-2845.43,137.07,-2982.5,-5.32,109.37,3.25,15.34,8.42,0.5847,StopLoss,bull,18
BB Squeeze Breakout,Wipro,2012-04-02,2012-04-13,70.01,66.46,761,-2701.96,130.93,-2832.89,-5.32,103.86,3.08,15.34,7.99,0.5552,StopLoss,bull,11
BB Squeeze Breakout,Wipro,2012-09-06,2012-09-18,60.24,58.94,840,-1088.46,126.65,-1215.11,-2.4,100.11,2.97,15.34,7.59,0.5352,Signal,bear,12
